Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
282	a	sp|P10637|TAU_MOUSE	P10637	TAU_MOUSE	Mapt	733	27.10	Mus musculus OX=10090	Microtubule-associated protein tau 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	12	12	12	     0	     0	     0	8M(15.9949)		
284	a	sp|P10852|4F2_MOUSE	P10852	4F2_MOUSE	Slc3a2	526	33.30	Mus musculus OX=10090	4F2 cell-surface antigen heavy chain 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0			
285	a	sp|P10853|H2B1F_MOUSE	P10853	H2B1F_MOUSE	H2bc7	126	55.60	Mus musculus OX=10090	Histone H2B type 1-F/J/L 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	5	11	0	11	     0	     0	     0			sp|P10854|H2B1M_MOUSE, sp|Q64475|H2B1B_MOUSE, sp|Q64478|H2B1H_MOUSE, sp|Q64525|H2B2B_MOUSE, sp|Q6ZWY9|H2B1C_MOUSE, sp|Q8CGP1|H2B1K_MOUSE, sp|Q8CGP2|H2B1P_MOUSE
286	a	sp|P10922|H10_MOUSE	P10922	H10_MOUSE	H1-0	194	33.00	Mus musculus OX=10090	Histone H1.0 	2:Experimental evidence at transcript level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
291	a	sp|P11404|FABPH_MOUSE	P11404	FABPH_MOUSE	Fabp3	133	42.10	Mus musculus OX=10090	Fatty acid-binding protein, heart 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
293	a	sp|P11983|TCPA_MOUSE	P11983	TCPA_MOUSE	Tcp1	556	58.30	Mus musculus OX=10090	T-complex protein 1 subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	13	13	13	     0	     0	     0	8M(15.9949)		
296	a	sp|P12382|PFKAL_MOUSE	P12382	PFKAL_MOUSE	Pfkl	780	41.50	Mus musculus OX=10090	ATP-dependent 6-phosphofructokinase, liver type 	1:Experimental evidence at protein level	1.0000	0.9990	6	2	2	14	6	6	     0	     0	     0			
301	a	sp|P12960|CNTN1_MOUSE	P12960	CNTN1_MOUSE	Cntn1	1020	52.30	Mus musculus OX=10090	Contactin-1 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	19	19	19	     0	     0	     0	10M(15.9949), 13M(15.9949), 8M(15.9949)		
302	a	sp|P12970|RL7A_MOUSE	P12970	RL7A_MOUSE	Rpl7a	266	42.10	Mus musculus OX=10090	60S ribosomal protein L7a 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
303	a	sp|P13020|GELS_MOUSE	P13020	GELS_MOUSE	Gsn	780	29.20	Mus musculus OX=10090	Gelsolin 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
304	a	sp|P13595|NCAM1_MOUSE	P13595	NCAM1_MOUSE	Ncam1	1115	41.30	Mus musculus OX=10090	Neural cell adhesion molecule 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	14	14	14	     0	     0	     0	11M(15.9949), 4M(15.9949), 9M(15.9949)		
305	a	sp|P13707|GPDA_MOUSE	P13707	GPDA_MOUSE	Gpd1	349	47.30	Mus musculus OX=10090	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	3M(15.9949)		
306	a	sp|P14094|AT1B1_MOUSE	P14094	AT1B1_MOUSE	Atp1b1	304	66.80	Mus musculus OX=10090	Sodium/potassium-transporting ATPase subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	21	21	21	     0	     0	     0			
307	a	sp|P14115|RL27A_MOUSE	P14115	RL27A_MOUSE	Rpl27a	148	19.60	Mus musculus OX=10090	60S ribosomal protein L27a 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
308	a	sp|P14131|RS16_MOUSE	P14131	RS16_MOUSE	Rps16	146	54.10	Mus musculus OX=10090	40S ribosomal protein S16 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
309	a	sp|P14148|RL7_MOUSE	P14148	RL7_MOUSE	Rpl7	270	31.90	Mus musculus OX=10090	60S ribosomal protein L7 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
310	a	sp|P14152|MDHC_MOUSE	P14152	MDHC_MOUSE	Mdh1	334	73.40	Mus musculus OX=10090	Malate dehydrogenase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	     0	     0	     0			
311	a	sp|P14206|RSSA_MOUSE	P14206	RSSA_MOUSE	Rpsa	295	43.70	Mus musculus OX=10090	40S ribosomal protein SA 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
312	a	sp|P14231|AT1B2_MOUSE	P14231	AT1B2_MOUSE	Atp1b2	290	49.00	Mus musculus OX=10090	Sodium/potassium-transporting ATPase subunit beta-2 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	     0	     0	     0	7M(15.9949)		
313	a	sp|P14602|HSPB1_MOUSE	P14602	HSPB1_MOUSE	Hspb1	209	14.40	Mus musculus OX=10090	Heat shock protein beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
314	a	sp|P14685|PSMD3_MOUSE	P14685	PSMD3_MOUSE	Psmd3	530	45.70	Mus musculus OX=10090	26S proteasome non-ATPase regulatory subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	5	5	5	     0	     0	     0	2M(15.9949)		
315	a	sp|P14733|LMNB1_MOUSE	P14733	LMNB1_MOUSE	Lmnb1	588	52.70	Mus musculus OX=10090	Lamin-B1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	3	7	6	6	     0	     0	     0	7M(15.9949)		
316	a	sp|P14869|RLA0_MOUSE	P14869	RLA0_MOUSE	Rplp0	317	17.40	Mus musculus OX=10090	60S acidic ribosomal protein P0 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
317	a	sp|P14873|MAP1B_MOUSE	P14873	MAP1B_MOUSE	Map1b	2464	21.20	Mus musculus OX=10090	Microtubule-associated protein 1B 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	5	7	6	6	     0	     0	     0	2M(15.9949), 3M(15.9949)		
318	a	sp|P15105|GLNA_MOUSE	P15105	GLNA_MOUSE	Glul	373	66.50	Mus musculus OX=10090	Glutamine synthetase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	18	18	18	     0	     0	     0	1M(15.9949), 2M(15.9949), 4M(15.9949), N-term(42.0106)		
319	a	sp|P15508|SPTB1_MOUSE	P15508	SPTB1_MOUSE	Sptb	2128	22.70	Mus musculus OX=10090	Spectrin beta chain, erythrocytic 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	2	0	0	     0	     0	     0			
320	a	sp|P15532|NDKA_MOUSE	P15532	NDKA_MOUSE	Nme1	152	82.20	Mus musculus OX=10090	Nucleoside diphosphate kinase A 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	5	10	3	10	     0	     0	     0	2M(15.9949)		
324	a	sp|P16125|LDHB_MOUSE	P16125	LDHB_MOUSE	Ldhb	334	74.60	Mus musculus OX=10090	L-lactate dehydrogenase B chain 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	26	26	26	     0	     0	     0	1M(15.9949), 7M(15.9949)		
326	a	sp|P16460|ASSY_MOUSE	P16460	ASSY_MOUSE	Ass1	412	51.20	Mus musculus OX=10090	Argininosuccinate synthase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
327	a	sp|P16627|HS71L_MOUSE	P16627	HS71L_MOUSE	Hspa1l	641	42.00	Mus musculus OX=10090	Heat shock 70 kDa protein 1-like 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	11	0	0	     0	     0	     0			
328	a	sp|P17156|HSP72_MOUSE	P17156	HSP72_MOUSE	Hspa2	633	64.30	Mus musculus OX=10090	Heat shock-related 70 kDa protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	9	1	1	31	1	1	     0	     0	     0			
331	a	sp|P17665|COX7C_MOUSE	P17665	COX7C_MOUSE	Cox7c	63	47.60	Mus musculus OX=10090	Cytochrome c oxidase subunit 7C, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
332	a	sp|P17751|TPIS_MOUSE	P17751	TPIS_MOUSE	Tpi1	249	83.90	Mus musculus OX=10090	Triosephosphate isomerase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	11	11	11	     0	     0	     0			
333	a	sp|P17809|GTR1_MOUSE	P17809	GTR1_MOUSE	Slc2a1	492	19.90	Mus musculus OX=10090	Solute carrier family 2, facilitated glucose transporter member 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
334	a	sp|P17879|HS71B_MOUSE	P17879	HS71B_MOUSE	Hspa1b	642	41.20	Mus musculus OX=10090	Heat shock 70 kDa protein 1B 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	11	0	0	     0	     0	     0			sp|Q61696|HS71A_MOUSE
336	a	sp|P18572|BASI_MOUSE	P18572	BASI_MOUSE	Bsg	389	17.70	Mus musculus OX=10090	Basigin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	     0	     0	     0			
338	a	sp|P18760|COF1_MOUSE	P18760	COF1_MOUSE	Cfl1	166	78.30	Mus musculus OX=10090	Cofilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	13	9	13	     0	     0	     0	N-term(42.0106)		
339	a	sp|P19096|FAS_MOUSE	P19096	FAS_MOUSE	Fasn	2504	31.00	Mus musculus OX=10090	Fatty acid synthase 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	     0	     0	     0			
340	a	sp|P19253|RL13A_MOUSE	P19253	RL13A_MOUSE	Rpl13a	203	14.80	Mus musculus OX=10090	60S ribosomal protein L13a 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
342	a	sp|P19536|COX5B_MOUSE	P19536	COX5B_MOUSE	Cox5b	128	51.60	Mus musculus OX=10090	Cytochrome c oxidase subunit 5B, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	3M(15.9949)		
343	a	sp|P19783|COX41_MOUSE	P19783	COX41_MOUSE	Cox4i1	169	61.50	Mus musculus OX=10090	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	5M(15.9949)		
344	a	sp|P20029|BIP_MOUSE	P20029	BIP_MOUSE	Hspa5	655	55.90	Mus musculus OX=10090	Endoplasmic reticulum chaperone BiP 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	4	9	6	6	     0	     0	     0	11M(15.9949), 1M(15.9949)		
346	a	sp|P20108|PRDX3_MOUSE	P20108	PRDX3_MOUSE	Prdx3	257	44.00	Mus musculus OX=10090	Thioredoxin-dependent peroxide reductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
347	a	sp|P20357|MTAP2_MOUSE	P20357	MTAP2_MOUSE	Map2	1828	33.90	Mus musculus OX=10090	Microtubule-associated protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	11	11	11	     0	     0	     0			
349	a	sp|P21271|MYO5B_MOUSE	P21271	MYO5B_MOUSE	Myo5b	1818	10.90	Mus musculus OX=10090	Unconventional myosin-Vb 	1:Experimental evidence at protein level	1.0000	0.9949	3	0	0	6	0	0	     0	     0	     0			
350	a	sp|P21278|GNA11_MOUSE	P21278	GNA11_MOUSE	Gna11	359	35.90	Mus musculus OX=10090	Guanine nucleotide-binding protein subunit alpha-11 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	1	3	1	1	     0	     0	     0			
351	a	sp|P21279|GNAQ_MOUSE	P21279	GNAQ_MOUSE	Gnaq	359	41.50	Mus musculus OX=10090	Guanine nucleotide-binding protein G(q) subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	2	3	1	2	     0	     0	     0			
352	a	sp|P21460|CYTC_MOUSE	P21460	CYTC_MOUSE	Cst3	140	32.10	Mus musculus OX=10090	Cystatin-C 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
353	a	sp|P21619|LMNB2_MOUSE	P21619	LMNB2_MOUSE	Lmnb2	596	41.40	Mus musculus OX=10090	Lamin-B2 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	4	3	3	     0	     0	     0			
358	a	sp|P23116|EIF3A_MOUSE	P23116	EIF3A_MOUSE	Eif3a	1344	24.40	Mus musculus OX=10090	Eukaryotic translation initiation factor 3 subunit A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	6M(15.9949)		
362	a	sp|P23506|PIMT_MOUSE	P23506	PIMT_MOUSE	Pcmt1	227	68.70	Mus musculus OX=10090	Protein-L-isoaspartate(D-aspartate) O-methyltransferase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	5M(15.9949)		
364	a	sp|P24270|CATA_MOUSE	P24270	CATA_MOUSE	Cat	527	45.00	Mus musculus OX=10090	Catalase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
365	a	sp|P24288|BCAT1_MOUSE	P24288	BCAT1_MOUSE	Bcat1	386	15.30	Mus musculus OX=10090	Branched-chain-amino-acid aminotransferase, cytosolic 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
371	a	sp|P25444|RS2_MOUSE	P25444	RS2_MOUSE	Rps2	293	50.90	Mus musculus OX=10090	40S ribosomal protein S2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
373	a	sp|P26040|EZRI_MOUSE	P26040	EZRI_MOUSE	Ezr	586	36.50	Mus musculus OX=10090	Ezrin 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	3	0	3	     0	     0	     0	11M(15.9949)		
374	a	sp|P26041|MOES_MOUSE	P26041	MOES_MOUSE	Msn	577	34.30	Mus musculus OX=10090	Moesin 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	3	0	0	     0	     0	     0			
375	a	sp|P26043|RADI_MOUSE	P26043	RADI_MOUSE	Rdx	583	35.30	Mus musculus OX=10090	Radixin 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	3	0	0	     0	     0	     0			
378	a	sp|P26638|SYSC_MOUSE	P26638	SYSC_MOUSE	Sars1	512	35.90	Mus musculus OX=10090	Serine--tRNA ligase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
380	a	sp|P26883|FKB1A_MOUSE	P26883	FKB1A_MOUSE	Fkbp1a	108	25.00	Mus musculus OX=10090	Peptidyl-prolyl cis-trans isomerase FKBP1A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	9M(15.9949)		
385	a	sp|P27773|PDIA3_MOUSE	P27773	PDIA3_MOUSE	Pdia3	505	60.80	Mus musculus OX=10090	Protein disulfide-isomerase A3 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	8	8	8	     0	     0	     0	3M(15.9949)		
391	a	sp|P28656|NP1L1_MOUSE	P28656	NP1L1_MOUSE	Nap1l1	391	17.90	Mus musculus OX=10090	Nucleosome assembly protein 1-like 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	2	0	2	     0	     0	     0			
393	a	sp|P28663|SNAB_MOUSE	P28663	SNAB_MOUSE	Napb	298	75.80	Mus musculus OX=10090	Beta-soluble NSF attachment protein 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	     0	     0	     0	4M(15.9949), 6M(15.9949)		
394	a	sp|P28738|KIF5C_MOUSE	P28738	KIF5C_MOUSE	Kif5c	956	41.90	Mus musculus OX=10090	Kinesin heavy chain isoform 5C 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
396	a	sp|P29341|PABP1_MOUSE	P29341	PABP1_MOUSE	Pabpc1	636	27.80	Mus musculus OX=10090	Polyadenylate-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	     0	     0	     0	5M(15.9949)		
397	a	sp|P29387|GBB4_MOUSE	P29387	GBB4_MOUSE	Gnb4	340	25.60	Mus musculus OX=10090	Guanine nucleotide-binding protein subunit beta-4 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	6	0	0	     0	     0	     0			
405	a	sp|P31324|KAP3_MOUSE	P31324	KAP3_MOUSE	Prkar2b	416	49.30	Mus musculus OX=10090	cAMP-dependent protein kinase type II-beta regulatory subunit 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
406	a	sp|P31648|SC6A1_MOUSE	P31648	SC6A1_MOUSE	Slc6a1	599	25.70	Mus musculus OX=10090	Sodium- and chloride-dependent GABA transporter 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0	2M(15.9949)		
408	a	sp|P31938|MP2K1_MOUSE	P31938	MP2K1_MOUSE	Map2k1	393	46.80	Mus musculus OX=10090	Dual specificity mitogen-activated protein kinase kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	5	2	5	     0	     0	     0	10M(15.9949)		
410	a	sp|P32037|GTR3_MOUSE	P32037	GTR3_MOUSE	Slc2a3	493	18.30	Mus musculus OX=10090	Solute carrier family 2, facilitated glucose transporter member 3 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	10M(15.9949)		
413	a	sp|P32848|PRVA_MOUSE	P32848	PRVA_MOUSE	Pvalb	110	77.30	Mus musculus OX=10090	Parvalbumin alpha 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	2M(15.9949), N-term(42.0106)		
414	a	sp|P32883|RASK_MOUSE	P32883	RASK_MOUSE	Kras	189	30.70	Mus musculus OX=10090	GTPase KRas 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	2	0	0	     0	     0	     0			
418	a	sp|P34884|MIF_MOUSE	P34884	MIF_MOUSE	Mif	115	52.20	Mus musculus OX=10090	Macrophage migration inhibitory factor 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
420	a	sp|P35235|PTN11_MOUSE	P35235	PTN11_MOUSE	Ptpn11	593	24.80	Mus musculus OX=10090	Tyrosine-protein phosphatase non-receptor type 11 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
421	a	sp|P35278|RAB5C_MOUSE	P35278	RAB5C_MOUSE	Rab5c	216	46.30	Mus musculus OX=10090	Ras-related protein Rab-5C 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	1	3	1	1	     0	     0	     0			
422	a	sp|P35282|RAB21_MOUSE	P35282	RAB21_MOUSE	Rab21	222	38.70	Mus musculus OX=10090	Ras-related protein Rab-21 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	N-term(42.0106)		
426	a	sp|P35438|NMDZ1_MOUSE	P35438	NMDZ1_MOUSE	Grin1	938	22.20	Mus musculus OX=10090	Glutamate receptor ionotropic, NMDA 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	7M(15.9949)		
427	a	sp|P35486|ODPA_MOUSE	P35486	ODPA_MOUSE	Pdha1	390	60.80	Mus musculus OX=10090	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	14	14	14	     0	     0	     0	3M(15.9949)		
430	a	sp|P35700|PRDX1_MOUSE	P35700	PRDX1_MOUSE	Prdx1	199	48.20	Mus musculus OX=10090	Peroxiredoxin-1 	1:Experimental evidence at protein level	1.0000	0.9990	7	5	7	9	6	9	     0	     0	     0	5M(15.9949)		
432	a	sp|P35802|GPM6A_MOUSE	P35802	GPM6A_MOUSE	Gpm6a	278	45.00	Mus musculus OX=10090	Neuronal membrane glycoprotein M6-a 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	11	11	11	     0	     0	     0			
433	a	sp|P35803|GPM6B_MOUSE	P35803	GPM6B_MOUSE	Gpm6b	328	26.80	Mus musculus OX=10090	Neuronal membrane glycoprotein M6-b 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0	1M(15.9949)		
435	a	sp|P35980|RL18_MOUSE	P35980	RL18_MOUSE	Rpl18	188	37.20	Mus musculus OX=10090	60S ribosomal protein L18 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0			
441	a	sp|P38647|GRP75_MOUSE	P38647	GRP75_MOUSE	Hspa9	679	62.00	Mus musculus OX=10090	Stress-70 protein, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	12	12	12	     0	     0	     0			
443	a	sp|P40124|CAP1_MOUSE	P40124	CAP1_MOUSE	Cap1	474	46.60	Mus musculus OX=10090	Adenylyl cyclase-associated protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	5	4	5	     0	     0	     0	2M(15.9949), 7M(15.9949)		
446	a	sp|P40336|VP26A_MOUSE	P40336	VP26A_MOUSE	Vps26a	327	44.30	Mus musculus OX=10090	Vacuolar protein sorting-associated protein 26A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
453	a	sp|P42669|PURA_MOUSE	P42669	PURA_MOUSE	Pura	321	46.40	Mus musculus OX=10090	Transcriptional activator protein Pur-alpha 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
455	a	sp|P42932|TCPQ_MOUSE	P42932	TCPQ_MOUSE	Cct8	548	57.70	Mus musculus OX=10090	T-complex protein 1 subunit theta 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	24	24	24	     0	     0	     0	4M(15.9949), 6M(15.9949), 7M(15.9949)		
458	a	sp|P43276|H15_MOUSE	P43276	H15_MOUSE	H1-5	223	27.40	Mus musculus OX=10090	Histone H1.5 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
459	a	sp|P45591|COF2_MOUSE	P45591	COF2_MOUSE	Cfl2	166	58.40	Mus musculus OX=10090	Cofilin-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	6	2	2	     0	     0	     0	N-term(42.0106)		
463	a	sp|P46660|AINX_MOUSE	P46660	AINX_MOUSE	Ina	501	77.20	Mus musculus OX=10090	Alpha-internexin 	1:Experimental evidence at protein level	1.0000	0.9990	17	13	13	27	20	20	     0	     0	     0			
465	a	sp|P46935|NEDD4_MOUSE	P46935	NEDD4_MOUSE	Nedd4	887	14.50	Mus musculus OX=10090	E3 ubiquitin-protein ligase NEDD4 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
469	a	sp|P47753|CAZA1_MOUSE	P47753	CAZA1_MOUSE	Capza1	286	30.80	Mus musculus OX=10090	F-actin-capping protein subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	2	0	0	     0	     0	     0			
470	a	sp|P47754|CAZA2_MOUSE	P47754	CAZA2_MOUSE	Capza2	286	55.60	Mus musculus OX=10090	F-actin-capping protein subunit alpha-2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	3	1	3	     0	     0	     0			
471	a	sp|P47757|CAPZB_MOUSE	P47757	CAPZB_MOUSE	Capzb	277	41.20	Mus musculus OX=10090	F-actin-capping protein subunit beta 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	     0	     0	     0	6M(15.9949), 8M(15.9949)		
473	a	sp|P47791|GSHR_MOUSE	P47791	GSHR_MOUSE	Gsr	500	22.80	Mus musculus OX=10090	Glutathione reductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
476	a	sp|P47857|PFKAM_MOUSE	P47857	PFKAM_MOUSE	Pfkm	780	57.10	Mus musculus OX=10090	ATP-dependent 6-phosphofructokinase, muscle type 	1:Experimental evidence at protein level	1.0000	0.9990	8	5	8	12	8	12	     0	     0	     0	14M(15.9949), 7M(15.9949)		
481	a	sp|P47963|RL13_MOUSE	P47963	RL13_MOUSE	Rpl13	211	33.60	Mus musculus OX=10090	60S ribosomal protein L13 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
483	a	sp|P48318|DCE1_MOUSE	P48318	DCE1_MOUSE	Gad1	593	34.10	Mus musculus OX=10090	Glutamate decarboxylase 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
485	a	sp|P48678|LMNA_MOUSE	P48678	LMNA_MOUSE	Lmna	665	49.80	Mus musculus OX=10090	Prelamin-A/C 	1:Experimental evidence at protein level	1.0000	0.9990	11	10	11	16	15	16	     0	     0	     0	13M(15.9949)		
486	a	sp|P48722|HS74L_MOUSE	P48722	HS74L_MOUSE	Hspa4l	838	42.20	Mus musculus OX=10090	Heat shock 70 kDa protein 4L 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	     0	     0	     0			
487	a	sp|P48758|CBR1_MOUSE	P48758	CBR1_MOUSE	Cbr1	277	63.50	Mus musculus OX=10090	Carbonyl reductase [NADPH] 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	5	3	5	     0	     0	     0	7M(15.9949)		
488	a	sp|P48771|CX7A2_MOUSE	P48771	CX7A2_MOUSE	Cox7a2	83	37.30	Mus musculus OX=10090	Cytochrome c oxidase subunit 7A2, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	     0	     0	     0			
489	a	sp|P48962|ADT1_MOUSE	P48962	ADT1_MOUSE	Slc25a4	298	81.50	Mus musculus OX=10090	ADP/ATP translocase 1 	1:Experimental evidence at protein level	1.0000	0.9990	15	8	15	43	26	43	     0	     0	     0	6M(15.9949), N-term(42.0106)		
490	a	sp|P49312|ROA1_MOUSE	P49312	ROA1_MOUSE	Hnrnpa1	320	44.40	Mus musculus OX=10090	Heterogeneous nuclear ribonucleoprotein A1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	6	3	3	     0	     0	     0	7M(15.9949)		
