Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O95433|AHSA1_HUMAN	O95433	AHSA1_HUMAN	AHSA1	338	Homo sapiens OX=9606	Activator of 90 kDa heat shock protein ATPase homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	28617.87	28617.87	28617.87	3M(15.9949)		
sp|O95571|ETHE1_HUMAN	O95571	ETHE1_HUMAN	ETHE1	254	Homo sapiens OX=9606	Persulfide dioxygenase ETHE1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	2	2	2	68681.66	68681.66	68681.66			
sp|O95602|RPA1_HUMAN	O95602	RPA1_HUMAN	POLR1A	1720	Homo sapiens OX=9606	DNA-directed RNA polymerase I subunit RPA1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	6108.3164	6108.3164	6108.3164	3M(15.9949)		
sp|O95758|PTBP3_HUMAN	O95758	PTBP3_HUMAN	PTBP3	552	Homo sapiens OX=9606	Polypyrimidine tract-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9974	3	2	2	3	2	2	67281.445	40523.098	40523.098			
sp|O95782|AP2A1_HUMAN	O95782	AP2A1_HUMAN	AP2A1	977	Homo sapiens OX=9606	AP-2 complex subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	33962.66	33962.66	33962.66	9M(15.9949)		
sp|O95793|STAU1_HUMAN	O95793	STAU1_HUMAN	STAU1	577	Homo sapiens OX=9606	Double-stranded RNA-binding protein Staufen homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	60534.54	60534.54	60534.54			
sp|O95831|AIFM1_HUMAN	O95831	AIFM1_HUMAN	AIFM1	613	Homo sapiens OX=9606	Apoptosis-inducing factor 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	16231.73	16231.73	16231.73			
sp|O95861|BPNT1_HUMAN	O95861	BPNT1_HUMAN	BPNT1	308	Homo sapiens OX=9606	3'(2'),5'-bisphosphate nucleotidase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	62518.375	62518.375	62518.375	8M(15.9949), N-term(42.0106)		
sp|O95865|DDAH2_HUMAN	O95865	DDAH2_HUMAN	DDAH2	285	Homo sapiens OX=9606	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	3	8	5	5	76403.97	73962.7	73962.7			
sp|O95870|ABHGA_HUMAN	O95870	ABHGA_HUMAN	ABHD16A	558	Homo sapiens OX=9606	Phosphatidylserine lipase ABHD16A 	1:Experimental evidence at protein level	1.0000	0.9984	2	2	2	2	2	2	38440.93	38440.93	38440.93	3M(15.9949)		
sp|O95994|AGR2_HUMAN	O95994	AGR2_HUMAN	AGR2	175	Homo sapiens OX=9606	Anterior gradient protein 2 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	216064.12	216064.12	216064.12			
sp|O96000|NDUBA_HUMAN	O96000	NDUBA_HUMAN	NDUFB10	172	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	26845.398	26845.398	26845.398			
sp|P00326|ADH1G_HUMAN	P00326	ADH1G_HUMAN	ADH1C	375	Homo sapiens OX=9606	Alcohol dehydrogenase 1C 	1:Experimental evidence at protein level	1.0000	0.9990	7	2	7	21	8	21	148498.9	35415.977	148498.9	9C(57.0214)		
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	Homo sapiens OX=9606	L-lactate dehydrogenase A chain 	1:Experimental evidence at protein level	1.0000	0.9990	10	7	10	33	19	33	2193422.2	1648407.2	2193422.2	8M(15.9949),6C(57.0214),7M(15.9949)		
sp|P00352|AL1A1_HUMAN	P00352	AL1A1_HUMAN	ALDH1A1	501	Homo sapiens OX=9606	Retinal dehydrogenase 1 	1:Experimental evidence at protein level	1.0000	0.9985	4	2	2	7	3	3	234098.06	66209.44	66209.44			
sp|P00367|DHE3_HUMAN	P00367	DHE3_HUMAN	GLUD1	558	Homo sapiens OX=9606	Glutamate dehydrogenase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	4	6	1	6	149015.61	15134.231	149015.61	1M(15.9949),6M(15.9949)		
sp|P00390|GSHR_HUMAN	P00390	GSHR_HUMAN	GSR	522	Homo sapiens OX=9606	Glutathione reductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	7	7	7	33457.28	33457.28	33457.28			
sp|P00403|COX2_HUMAN	P00403	COX2_HUMAN	MT-CO2	227	Homo sapiens OX=9606	Cytochrome c oxidase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	18339.549	18339.549	18339.549			
sp|P00505|AATM_HUMAN	P00505	AATM_HUMAN	GOT2	430	Homo sapiens OX=9606	Aspartate aminotransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	24	24	24	557154.8	557154.8	557154.8	6M(15.9949),2M(15.9949),4M(15.9949),6M(15.9949), 8C(57.0214),1M(15.9949)		
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	Homo sapiens OX=9606	Phosphoglycerate kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	12	10	12	42	36	42	764031.9	695079.7	764031.9	6M(15.9949),7M(15.9949),3M(15.9949),5M(15.9949),5M(15.9949),3M(15.9949),7M(15.9949),2C(57.0214)		
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens OX=9606	Haptoglobin 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	9	6	9	88210.78	55275.465	88210.78	2M(15.9949), 5C(57.0214)		
sp|P00915|CAH1_HUMAN	P00915	CAH1_HUMAN	CA1	261	Homo sapiens OX=9606	Carbonic anhydrase 1 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	5	5	5	92243.18	92243.18	92243.18			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	Homo sapiens OX=9606	Carbonic anhydrase 2 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	12592.04	12592.04	12592.04			
sp|P00966|ASSY_HUMAN	P00966	ASSY_HUMAN	ASS1	412	Homo sapiens OX=9606	Argininosuccinate synthase 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	8	8	8	266308.25	266308.25	266308.25	1M(15.9949)		
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens OX=9606	Alpha-1-antitrypsin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	13	13	13	320445.2	320445.2	320445.2	3M(15.9949), 9C(57.0214)		
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens OX=9606	Alpha-1-antichymotrypsin 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	4	4	4	51267.35	51267.35	51267.35			
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens OX=9606	Alpha-2-macroglobulin 	1:Experimental evidence at protein level	1.0000	0.9990	8	6	8	15	12	15	155565.6	150114.22	155565.6	6C(57.0214),9M(15.9949),5M(15.9949)		
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens OX=9606	Complement C3 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	21	21	21	108514.305	108514.305	108514.305	7M(15.9949)		
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 3-30 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	6	0	6	64472.844	0	64472.844	9C(57.0214),7M(15.9949)		sp|P0DP03|HVC05_HUMAN
sp|P01833|PIGR_HUMAN	P01833	PIGR_HUMAN	PIGR	764	Homo sapiens OX=9606	Polymeric immunoglobulin receptor 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	17	17	17	87379.04	87379.04	87379.04	6C(57.0214),7C(57.0214)		
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	326	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	0	2	49	0	6	1269128.8	0	323643.8	11C(57.0214)		
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	377	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 3 	1:Experimental evidence at protein level	1.0000	0.9990	11	2	11	63	9	63	1553486.2	172148.69	1553486.2	4M(15.9949),2C(57.0214), 8C(57.0214),10C(57.0214),10C(57.0214),10C(57.0214),14M(15.9949),14M(15.9949),7C(57.0214),11C(57.0214)		
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	453	Homo sapiens OX=9606	Immunoglobulin heavy constant mu 	1:Experimental evidence at protein level	1.0000	0.9990	6	1	6	13	1	13	108799.44	9410.256	108799.44	3C(57.0214),7M(15.9949)		
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	353	Homo sapiens OX=9606	Immunoglobulin heavy constant alpha 1 	1:Experimental evidence at protein level	1.0000	0.9990	8	2	8	26	8	26	1143564.8	657424.25	1143564.8	4C(57.0214)		
sp|P01889|HLAB_HUMAN	P01889	HLAB_HUMAN	HLA-B	362	Homo sapiens OX=9606	HLA class I histocompatibility antigen, B alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	2	7	3	5	81067.65	29353.883	54419.03	1M(15.9949), 4C(57.0214)		
sp|P01911|DRB1_HUMAN	P01911	DRB1_HUMAN	HLA-DRB1	266	Homo sapiens OX=9606	HLA class II histocompatibility antigen, DRB1 beta chain 	1:Experimental evidence at protein level	1.0000	0.9985	1	0	1	1	0	1	9522.711	0	9522.711			
sp|P02042|HBD_HUMAN	P02042	HBD_HUMAN	HBD	147	Homo sapiens OX=9606	Hemoglobin subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	10	2	2	39	8	8	1509928.8	116554.83	116554.83	6M(15.9949)		
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens OX=9606	Collagen alpha-1(I) chain 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	17	17	17	219682.94	219682.94	219682.94	11M(15.9949)		
sp|P02462|CO4A1_HUMAN	P02462	CO4A1_HUMAN	COL4A1	1669	Homo sapiens OX=9606	Collagen alpha-1(IV) chain 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	3	1	3	141066.31	17098.213	141066.31	7C(57.0214),12C(57.0214)		
sp|P02533|K1C14_HUMAN	P02533	K1C14_HUMAN	KRT14	472	Homo sapiens OX=9606	Keratin, type I cytoskeletal 14 	1:Experimental evidence at protein level	1.0000	0.9990	21	5	13	110	19	51	1.4259039E7	804820.4	1638501.2	6M(15.9949),5M(15.9949),5M(15.9949)		
sp|P02538|K2C6A_HUMAN	P02538	K2C6A_HUMAN	KRT6A	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6A 	1:Experimental evidence at protein level	1.0000	0.9990	32	2	18	124	4	38	9044838.0	295736.38	744380.1	10M(15.9949),2M(15.9949),N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106)		
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens OX=9606	Prelamin-A/C 	1:Experimental evidence at protein level	1.0000	0.9990	31	28	31	80	77	80	1778406.2	1778406.2	1778406.2	6M(15.9949),13M(15.9949),13M(15.9949),7M(15.9949),4M(15.9949),4M(15.9949)		
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens OX=9606	Apolipoprotein A-I 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	19	19	19	295786.44	295786.44	295786.44	5M(15.9949)		
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens OX=9606	Apolipoprotein E 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	59039.19	59039.19	59039.19			
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens OX=9606	Fibrinogen alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	15	15	15	225417.81	225417.81	225417.81	1M(15.9949)		
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens OX=9606	Fibrinogen beta chain 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	101259.19	101259.19	101259.19	3C(57.0214), 7C(57.0214),12C(57.0214), 9M(15.9949)		
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens OX=9606	Fibrinogen gamma chain 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	12	12	12	143037.5	143037.5	143037.5	8M(15.9949),12C(57.0214), 8C(57.0214),3C(57.0214), 4C(57.0214)		
sp|P02743|SAMP_HUMAN	P02743	SAMP_HUMAN	APCS	223	Homo sapiens OX=9606	Serum amyloid P-component 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	19790.443	19790.443	19790.443			
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens OX=9606	Complement C1q subcomponent subunit C 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	10731.272	10731.272	10731.272			
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens OX=9606	Fibronectin 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	22	22	22	229342.05	229342.05	229342.05	9M(15.9949),3C(57.0214),5C(57.0214)		
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens OX=9606	Albumin 	1:Experimental evidence at protein level	1.0000	0.9990	46	46	46	238	238	238	7928011.5	7928011.5	7928011.5	10C(57.0214), 1C(57.0214), 2C(57.0214),10C(57.0214), 1C(57.0214), 2C(57.0214),11C(57.0214), 2C(57.0214),1C(57.0214), 2C(57.0214),8C(57.0214),3C(57.0214),3C(57.0214),12M(15.9949), 3C(57.0214),4C(57.0214), 5C(57.0214),4C(57.0214), 5C(57.0214),3C(57.0214),10C(57.0214), 9C(57.0214),10C(57.0214), 6M(15.9949), 9C(57.0214),3M(15.9949),9M(15.9949),6C(57.0214), 7C(57.0214),2C(57.0214), 3C(57.0214),7C(57.0214),7C(57.0214),7C(57.0214),3C(57.0214),3C(57.0214),8C(57.0214), 9C(57.0214),8C(57.0214), 9C(57.0214),5C(57.0214),2C(57.0214)		
sp|P02786|TFR1_HUMAN	P02786	TFR1_HUMAN	TFRC	760	Homo sapiens OX=9606	Transferrin receptor protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	60634.227	60634.227	60634.227			
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens OX=9606	Serotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	35	35	35	190418.8	190418.8	190418.8	9C(57.0214),12C(57.0214), 3C(57.0214),6C(57.0214),7M(15.9949),2C(57.0214),12C(57.0214), 4C(57.0214),12C(57.0214), 4C(57.0214),6M(15.9949)		
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	Homo sapiens OX=9606	Lactotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	36035.04	36035.04	36035.04			
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	Homo sapiens OX=9606	Hemopexin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	18487.855	18487.855	18487.855			
sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	527	Homo sapiens OX=9606	Catalase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	17	17	17	99789.414	99789.414	99789.414			
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens OX=9606	Fructose-bisphosphate aldolase A 	1:Experimental evidence at protein level	1.0000	0.9990	18	16	18	60	55	60	1322076.0	1322076.0	1322076.0	8C(57.0214)		
sp|P04080|CYTB_HUMAN	P04080	CYTB_HUMAN	CSTB	98	Homo sapiens OX=9606	Cystatin-B 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	14955.348	14955.348	14955.348			
sp|P04083|ANXA1_HUMAN	P04083	ANXA1_HUMAN	ANXA1	346	Homo sapiens OX=9606	Annexin A1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	11	11	11	107668.81	107668.81	107668.81			
sp|P04179|SODM_HUMAN	P04179	SODM_HUMAN	SOD2	222	Homo sapiens OX=9606	Superoxide dismutase [Mn], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	146610.77	146610.77	146610.77	8C(57.0214)		
sp|P04259|K2C6B_HUMAN	P04259	K2C6B_HUMAN	KRT6B	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6B 	1:Experimental evidence at protein level	1.0000	0.9990	31	2	3	133	3	7	1.0748548E7	213287.7	448349.0			
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	Homo sapiens OX=9606	Keratin, type II cytoskeletal 1 	1:Experimental evidence at protein level	1.0000	0.9990	63	48	63	344	234	344	1.9126508E7	1.8291064E7	1.9126508E7	N-term(42.0106),N-term(42.0106),7M(15.9949),6M(15.9949),9M(15.9949),5M(15.9949),2M(15.9949),2M(15.9949), 5M(15.9949),9M(15.9949)		
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens OX=9606	Glyceraldehyde-3-phosphate dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	14	12	14	66	62	66	2715310.8	1879099.1	2715310.8	11C(57.0214), 7C(57.0214),8M(15.9949),5M(15.9949), 8M(15.9949),3M(15.9949), 6M(15.9949),8M(15.9949),8M(15.9949),5M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),8M(15.9949),4M(15.9949),13C(57.0214)		
sp|P04424|ARLY_HUMAN	P04424	ARLY_HUMAN	ASL	464	Homo sapiens OX=9606	Argininosuccinate lyase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	6	6	6	25452.66	25452.66	25452.66	9M(15.9949)		
sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	365	Homo sapiens OX=9606	HLA class I histocompatibility antigen, A alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	5	2	5	13	3	13	109752.66	83104.05	109752.66	7M(15.9949)		
sp|P04632|CPNS1_HUMAN	P04632	CPNS1_HUMAN	CAPNS1	268	Homo sapiens OX=9606	Calpain small subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	7	5	7	38423.83	20604.93	38423.83	2M(15.9949), 6M(15.9949)		
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens OX=9606	Heat shock protein beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	232653.95	232653.95	232653.95			
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	326557.7	326557.7	326557.7			
sp|P04844|RPN2_HUMAN	P04844	RPN2_HUMAN	RPN2	631	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	77793.11	77793.11	77793.11			
sp|P05023|AT1A1_HUMAN	P05023	AT1A1_HUMAN	ATP1A1	1023	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	19	8	19	47	24	47	338215.47	324901.38	338215.47	3M(15.9949),3M(15.9949),2M(15.9949),7M(15.9949),7C(57.0214),13M(15.9949),8M(15.9949)		
sp|P05026|AT1B1_HUMAN	P05026	AT1B1_HUMAN	ATP1B1	303	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	131127.06	131127.06	131127.06	10C(57.0214),5C(57.0214)		
sp|P05089|ARGI1_HUMAN	P05089	ARGI1_HUMAN	ARG1	322	Homo sapiens OX=9606	Arginase-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	47124.293	47124.293	47124.293			
sp|P05091|ALDH2_HUMAN	P05091	ALDH2_HUMAN	ALDH2	517	Homo sapiens OX=9606	Aldehyde dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	10	8	10	23	19	23	381340.53	293907.72	381340.53	13M(15.9949)		
sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	93	Homo sapiens OX=9606	Protein S100-A8 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	8	8	8	33977.047	33977.047	33977.047	6C(57.0214)		
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens OX=9606	ADP/ATP translocase 2 	1:Experimental evidence at protein level	1.0000	0.9990	11	3	11	16	4	16	1104053.1	106949.42	1104053.1	N-term(42.0106),5C(57.0214)		
sp|P05165|PCCA_HUMAN	P05165	PCCA_HUMAN	PCCA	728	Homo sapiens OX=9606	Propionyl-CoA carboxylase alpha chain, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	57630.062	57630.062	57630.062	2M(15.9949)		
sp|P05198|IF2A_HUMAN	P05198	IF2A_HUMAN	EIF2S1	315	Homo sapiens OX=9606	Eukaryotic translation initiation factor 2 subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	264981.12	264981.12	264981.12	7M(15.9949),3M(15.9949)		
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens OX=9606	60S acidic ribosomal protein P0 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	7	0	7	318158.66	0	318158.66	1C(57.0214)		
sp|P05455|LA_HUMAN	P05455	LA_HUMAN	SSB	408	Homo sapiens OX=9606	Lupus La protein 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	11	11	11	127317.71	127317.71	127317.71	8M(15.9949),6M(15.9949)		
sp|P05556|ITB1_HUMAN	P05556	ITB1_HUMAN	ITGB1	798	Homo sapiens OX=9606	Integrin beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	7	5	7	119460.01	119460.01	119460.01	3M(15.9949),10M(15.9949), 7M(15.9949)		
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens OX=9606	Keratin, type I cytoskeletal 18 	1:Experimental evidence at protein level	1.0000	0.9990	18	15	17	72	51	61	4894621.5	1332213.8	1984623.9	9M(15.9949),7M(15.9949)		
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens OX=9606	Keratin, type II cytoskeletal 8 	1:Experimental evidence at protein level	1.0000	0.9990	38	27	31	196	114	138	7352511.5	2584710.0	3993680.5	8M(15.9949),8M(15.9949),6M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),8M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),3M(15.9949),3M(15.9949),3M(15.9949),8M(15.9949),4M(15.9949)		
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens OX=9606	Gelsolin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	11	11	11	187200.44	187200.44	187200.44			
sp|P06493|CDK1_HUMAN	P06493	CDK1_HUMAN	CDK1	297	Homo sapiens OX=9606	Cyclin-dependent kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	7	2	7	60516.074	15018.406	60516.074			
sp|P06576|ATPB_HUMAN	P06576	ATPB_HUMAN	ATP5F1B	529	Homo sapiens OX=9606	ATP synthase subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	31	31	31	509923.2	509923.2	509923.2	2M(15.9949),8M(15.9949),4M(15.9949)		
sp|P06702|S10A9_HUMAN	P06702	S10A9_HUMAN	S100A9	114	Homo sapiens OX=9606	Protein S100-A9 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	122195.336	122195.336	122195.336			
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens OX=9606	Protein S100-A6 	1:Experimental evidence at protein level	1.0000	0.9990	5	3	5	12	9	12	1156816.8	1119737.1	1156816.8	2M(15.9949)		
sp|P06731|CEAM5_HUMAN	P06731	CEAM5_HUMAN	CEACAM5	702	Homo sapiens OX=9606	Carcinoembryonic antigen-related cell adhesion molecule 5 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	15	8	15	300434.88	201280.75	300434.88	1C(57.0214)		
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens OX=9606	Alpha-enolase 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	27	27	27	1052234.5	1052234.5	1052234.5	2C(57.0214), 4C(57.0214),2M(15.9949), 5M(15.9949),5M(15.9949),N-term(42.0106),10M(15.9949)		
sp|P06744|G6PI_HUMAN	P06744	G6PI_HUMAN	GPI	558	Homo sapiens OX=9606	Glucose-6-phosphate isomerase 	1:Experimental evidence at protein level	1.0000	0.9990	9	8	9	14	13	14	162816.38	162816.38	162816.38	N-term(42.0106)		
sp|P06748|NPM_HUMAN	P06748	NPM_HUMAN	NPM1	294	Homo sapiens OX=9606	Nucleophosmin 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	9	8	9	328437.06	328437.06	328437.06	1M(15.9949)		
sp|P06753|TPM3_HUMAN	P06753	TPM3_HUMAN	TPM3	285	Homo sapiens OX=9606	Tropomyosin alpha-3 chain 	1:Experimental evidence at protein level	1.0000	0.9990	8	2	2	30	4	4	659280.9	335133.56	335133.56			
sp|P07148|FABPL_HUMAN	P07148	FABPL_HUMAN	FABP1	127	Homo sapiens OX=9606	Fatty acid-binding protein, liver 	1:Experimental evidence at protein level	1.0000	0.9988	3	3	3	4	4	4	106534.19	106534.19	106534.19			
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	Homo sapiens OX=9606	L-lactate dehydrogenase B chain 	1:Experimental evidence at protein level	1.0000	0.9990	8	6	6	21	11	11	745635.5	367008.25	367008.25	7M(15.9949),1M(15.9949)		
sp|P07237|PDIA1_HUMAN	P07237	PDIA1_HUMAN	P4HB	508	Homo sapiens OX=9606	Protein disulfide-isomerase 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	28	28	28	767073.75	767073.75	767073.75	1M(15.9949),8M(15.9949)		
