Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	10mMDTT_1 Spectral Count	10mMDTT_2 Spectral Count	10mMDTT_3 Spectral Count	10mMDTT_4 Spectral Count	10mMDTT_5 Spectral Count	10mMDTT_6 Spectral Count	20mMDTT_1 Spectral Count	20mMDTT_2 Spectral Count	20mMDTT_3 Spectral Count	20mMDTT_4 Spectral Count	20mMDTT_5 Spectral Count	20mMDTT_6 Spectral Count	20mMTCEP_1 Spectral Count	20mMTCEP_2 Spectral Count	20mMTCEP_3 Spectral Count	20mMTCEP_4 Spectral Count	20mMTCEP_5 Spectral Count	20mMTCEP_6 Spectral Count	45mMTCEP_1 Spectral Count	45mMTCEP_2 Spectral Count	45mMTCEP_3 Spectral Count	45mMTCEP_4 Spectral Count	45mMTCEP_5 Spectral Count	45mMTCEP_6 Spectral Count	InGelv1_1 Spectral Count	InGelv1_2 Spectral Count	InGelv1_3 Spectral Count	InGelv1_4 Spectral Count	MLQC_1 Spectral Count	MLQC_2 Spectral Count	MLQC_3 Spectral Count	10mMDTT_1 Unique Spectral Count	10mMDTT_2 Unique Spectral Count	10mMDTT_3 Unique Spectral Count	10mMDTT_4 Unique Spectral Count	10mMDTT_5 Unique Spectral Count	10mMDTT_6 Unique Spectral Count	20mMDTT_1 Unique Spectral Count	20mMDTT_2 Unique Spectral Count	20mMDTT_3 Unique Spectral Count	20mMDTT_4 Unique Spectral Count	20mMDTT_5 Unique Spectral Count	20mMDTT_6 Unique Spectral Count	20mMTCEP_1 Unique Spectral Count	20mMTCEP_2 Unique Spectral Count	20mMTCEP_3 Unique Spectral Count	20mMTCEP_4 Unique Spectral Count	20mMTCEP_5 Unique Spectral Count	20mMTCEP_6 Unique Spectral Count	45mMTCEP_1 Unique Spectral Count	45mMTCEP_2 Unique Spectral Count	45mMTCEP_3 Unique Spectral Count	45mMTCEP_4 Unique Spectral Count	45mMTCEP_5 Unique Spectral Count	45mMTCEP_6 Unique Spectral Count	InGelv1_1 Unique Spectral Count	InGelv1_2 Unique Spectral Count	InGelv1_3 Unique Spectral Count	InGelv1_4 Unique Spectral Count	MLQC_1 Unique Spectral Count	MLQC_2 Unique Spectral Count	MLQC_3 Unique Spectral Count	10mMDTT_1 Total Spectral Count	10mMDTT_2 Total Spectral Count	10mMDTT_3 Total Spectral Count	10mMDTT_4 Total Spectral Count	10mMDTT_5 Total Spectral Count	10mMDTT_6 Total Spectral Count	20mMDTT_1 Total Spectral Count	20mMDTT_2 Total Spectral Count	20mMDTT_3 Total Spectral Count	20mMDTT_4 Total Spectral Count	20mMDTT_5 Total Spectral Count	20mMDTT_6 Total Spectral Count	20mMTCEP_1 Total Spectral Count	20mMTCEP_2 Total Spectral Count	20mMTCEP_3 Total Spectral Count	20mMTCEP_4 Total Spectral Count	20mMTCEP_5 Total Spectral Count	20mMTCEP_6 Total Spectral Count	45mMTCEP_1 Total Spectral Count	45mMTCEP_2 Total Spectral Count	45mMTCEP_3 Total Spectral Count	45mMTCEP_4 Total Spectral Count	45mMTCEP_5 Total Spectral Count	45mMTCEP_6 Total Spectral Count	InGelv1_1 Total Spectral Count	InGelv1_2 Total Spectral Count	InGelv1_3 Total Spectral Count	InGelv1_4 Total Spectral Count	MLQC_1 Total Spectral Count	MLQC_2 Total Spectral Count	MLQC_3 Total Spectral Count	10mMDTT_1 Intensity	10mMDTT_2 Intensity	10mMDTT_3 Intensity	10mMDTT_4 Intensity	10mMDTT_5 Intensity	10mMDTT_6 Intensity	20mMDTT_1 Intensity	20mMDTT_2 Intensity	20mMDTT_3 Intensity	20mMDTT_4 Intensity	20mMDTT_5 Intensity	20mMDTT_6 Intensity	20mMTCEP_1 Intensity	20mMTCEP_2 Intensity	20mMTCEP_3 Intensity	20mMTCEP_4 Intensity	20mMTCEP_5 Intensity	20mMTCEP_6 Intensity	45mMTCEP_1 Intensity	45mMTCEP_2 Intensity	45mMTCEP_3 Intensity	45mMTCEP_4 Intensity	45mMTCEP_5 Intensity	45mMTCEP_6 Intensity	InGelv1_1 Intensity	InGelv1_2 Intensity	InGelv1_3 Intensity	InGelv1_4 Intensity	MLQC_1 Intensity	MLQC_2 Intensity	MLQC_3 Intensity	10mMDTT_1 MaxLFQ Intensity	10mMDTT_2 MaxLFQ Intensity	10mMDTT_3 MaxLFQ Intensity	10mMDTT_4 MaxLFQ Intensity	10mMDTT_5 MaxLFQ Intensity	10mMDTT_6 MaxLFQ Intensity	20mMDTT_1 MaxLFQ Intensity	20mMDTT_2 MaxLFQ Intensity	20mMDTT_3 MaxLFQ Intensity	20mMDTT_4 MaxLFQ Intensity	20mMDTT_5 MaxLFQ Intensity	20mMDTT_6 MaxLFQ Intensity	20mMTCEP_1 MaxLFQ Intensity	20mMTCEP_2 MaxLFQ Intensity	20mMTCEP_3 MaxLFQ Intensity	20mMTCEP_4 MaxLFQ Intensity	20mMTCEP_5 MaxLFQ Intensity	20mMTCEP_6 MaxLFQ Intensity	45mMTCEP_1 MaxLFQ Intensity	45mMTCEP_2 MaxLFQ Intensity	45mMTCEP_3 MaxLFQ Intensity	45mMTCEP_4 MaxLFQ Intensity	45mMTCEP_5 MaxLFQ Intensity	45mMTCEP_6 MaxLFQ Intensity	InGelv1_1 MaxLFQ Intensity	InGelv1_2 MaxLFQ Intensity	InGelv1_3 MaxLFQ Intensity	InGelv1_4 MaxLFQ Intensity	MLQC_1 MaxLFQ Intensity	MLQC_2 MaxLFQ Intensity	MLQC_3 MaxLFQ Intensity	Indistinguishable Proteins
sp|P63101|1433Z_MOUSE	P63101	1433Z_MOUSE	Ywhaz	245	Mus musculus OX=10090	1:Experimental evidence at protein level	14-3-3 protein zeta/delta	1.0	0.999	28	1020	750	1253	35	30	27	25	29	35	26	27	28	38	34	29	36	37	32	34	36	32	27	29	37	31	31	28	24	34	41	36	34	51	47	21	20	22	17	21	26	21	19	22	26	22	20	24	26	23	24	22	22	22	19	27	24	25	24	22	24	26	24	28	45	42	42	41	36	35	37	43	34	34	35	48	43	38	46	46	39	44	44	41	35	37	43	37	42	37	28	38	47	40	38	54	51	1422844.6	1387800.5	1330099.8	1414833.1	1379933.2	1394294.1	1455537.0	1483293.0	1448145.5	1471274.6	1500960.0	1383800.0	1468908.9	1502171.2	1392753.0	1410042.5	1489019.2	1484577.6	1369693.6	1364752.2	1421012.1	1406153.2	1267900.0	1254101.0	1569888.5	1443693.2	1623363.8	1648057.6	1842504.5	1913002.0	1868667.8	671932.06	656445.75	624510.9	642348.4	640436.25	638348.9	645222.56	679770.94	670624.1	678693.8	666909.44	635162.9	640521.75	668203.75	625939.44	635619.8	682509.56	674876.1	631941.7	632918.1	657425.3	647732.06	593913.5	597240.0	465645.0	676775.06	648022.56	660237.8	516531.53	521647.25	561372.4	
sp|P63147|UBE2B_MOUSE	P63147	UBE2B_MOUSE	Ube2b	152	Mus musculus OX=10090	1:Experimental evidence at protein level	Ubiquitin-conjugating enzyme E2 B	0.9214	0.999	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23247.445	0.0	16422.768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63154|CRNL1_MOUSE	P63154	CRNL1_MOUSE	Crnkl1	690	Mus musculus OX=10090	1:Experimental evidence at protein level	Crooked neck-like protein 1	1.0	0.9989	4	4	4	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63158|HMGB1_MOUSE	P63158	HMGB1_MOUSE	Hmgb1	215	Mus musculus OX=10090	1:Experimental evidence at protein level	High mobility group protein B1	1.0	0.999	23	783	722	783	20	24	16	18	25	20	23	20	22	29	25	27	25	25	20	24	25	23	20	21	26	19	21	16	23	23	24	23	47	54	55	18	21	15	17	22	19	22	19	21	28	22	25	24	22	17	22	23	22	18	20	24	18	19	15	21	20	22	21	43	51	51	20	24	16	18	25	20	23	20	22	29	25	27	25	25	20	24	25	23	20	21	26	19	21	16	23	23	24	23	47	54	55	655156.7	731867.06	598860.44	665442.9	649870.4	680921.56	654191.25	687200.7	675339.8	683923.94	735206.44	641314.75	700866.9	717443.2	648891.9	665821.25	665732.2	666459.44	608977.4	753758.7	684244.1	672375.44	627556.06	608160.94	1435002.8	1549554.5	1962133.4	1578775.0	722488.9	959213.4	942769.06	325947.22	337880.28	293601.28	323467.9	321629.78	327253.16	335785.84	336603.6	326447.62	347042.47	340580.47	322894.9	330253.88	334710.94	313099.56	314714.0	327817.94	317472.16	308977.53	312252.2	317296.97	310846.53	302554.25	269474.53	374955.16	372124.25	406962.84	414895.88	568230.0	642274.75	660780.3	
sp|P63166|SUMO1_MOUSE	P63166	SUMO1_MOUSE	Sumo1	101	Mus musculus OX=10090	1:Experimental evidence at protein level	Small ubiquitin-related modifier 1	0.9744	0.999	2	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13545.2705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24078.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63242|IF5A1_MOUSE	P63242	IF5A1_MOUSE	Eif5a	154	Mus musculus OX=10090	1:Experimental evidence at protein level	Eukaryotic translation initiation factor 5A-1	1.0	0.999	23	806	390	806	31	23	27	28	29	25	24	20	21	31	25	33	22	24	27	26	26	19	27	23	25	27	16	25	17	16	20	14	48	49	38	17	11	16	16	15	14	14	10	10	18	9	20	10	11	18	16	13	12	18	12	13	14	9	13	4	5	6	4	13	18	11	31	23	27	28	29	25	24	20	21	31	25	33	22	24	27	26	26	19	27	23	25	27	16	25	17	16	20	14	48	49	38	1077681.8	1084140.8	990295.3	1017063.7	1071925.6	1056164.0	1001557.7	1060052.6	1023549.6	1022719.5	969491.4	1115366.2	1074709.5	1225169.8	1088547.9	1045112.56	1107857.9	1065975.9	997058.3	1062990.6	1065440.9	1092812.4	999726.94	1051005.4	730134.25	679576.7	736561.5	689962.5	1305769.8	1372550.5	1309512.8	475323.1	485701.84	486398.16	484487.88	481794.66	492891.84	477174.12	487714.12	456600.56	495765.03	464128.4	481615.34	474118.44	490913.8	519238.6	482900.6	462670.78	488814.78	470824.25	494137.6	493731.25	468353.06	447806.66	457785.03	334580.38	326173.7	366715.88	351044.03	683122.4	754801.3	694110.25	
sp|P63260|ACTG_MOUSE	P63260	ACTG_MOUSE	Actg1	375	Mus musculus OX=10090	1:Experimental evidence at protein level	Actin, cytoplasmic 2	1.0	0.999	129	80	80	8598	2	2	2	3	2	3	2	3	2	3	3	2	5	2	2	2	4	3	3	2	3	2	3	2	1	2	4	1	4	3	3	2	2	2	3	2	3	2	3	2	3	3	2	5	2	2	2	4	3	3	2	3	2	3	2	1	2	4	1	4	3	3	256	268	293	309	269	281	277	269	276	276	268	287	278	275	283	269	275	277	263	297	266	266	251	257	284	306	296	292	283	279	272	139933.56	143969.94	129486.664	125730.26	123567.51	130935.44	137913.3	140311.48	134633.2	129680.52	124990.36	117828.586	111575.63	103789.98	110482.81	113160.945	113385.67	115077.6	108666.12	111806.664	115624.12	120261.37	109441.14	100144.875	88886.17	94437.93	88288.04	88500.04	0.0	0.0	0.0	0.0	143969.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116725.8	0.0	0.0	0.0	120434.07	0.0	0.0	0.0	104054.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210497.38	199280.25	208281.2	
sp|P63276|RS17_MOUSE	P63276	RS17_MOUSE	Rps17	135	Mus musculus OX=10090	1:Experimental evidence at protein level	40S ribosomal protein S17	1.0	0.999	19	654	654	654	22	20	17	17	20	20	20	20	29	21	20	19	21	20	20	19	13	15	18	16	19	22	17	17	25	23	27	30	27	30	30	22	20	17	17	20	20	20	20	29	21	20	19	21	20	20	19	13	15	18	16	19	22	17	17	25	23	27	30	27	30	30	22	20	17	17	20	20	20	20	29	21	20	19	21	20	20	19	13	15	18	16	19	22	17	17	25	23	27	30	27	30	30	357174.75	353822.7	315637.16	317905.47	331275.06	313493.8	313693.56	324136.03	317199.5	324227.34	345566.4	326485.5	316162.8	338402.38	352907.34	335180.6	334642.03	330493.94	342557.25	345551.47	362056.72	355320.7	348506.3	305478.06	363124.0	396873.53	402597.3	449889.8	697602.56	708111.0	693347.7	241116.81	250857.22	220845.98	235231.58	237510.81	233280.45	247762.92	259346.33	232331.92	224195.27	241369.25	234540.5	245703.42	257113.58	246665.19	235515.17	238690.36	245518.25	224864.4	238791.02	228588.1	235868.86	248155.67	225467.73	214223.84	352364.28	342018.03	318237.8	299617.12	448914.97	433518.75	
sp|P63280|UBC9_MOUSE	P63280	UBC9_MOUSE	Ube2i	158	Mus musculus OX=10090	1:Experimental evidence at protein level	SUMO-conjugating enzyme UBC9	1.0	0.999	6	19	19	19	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1	2	0	0	0	0	3	2	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1	2	0	0	0	0	3	2	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1	2	0	0	0	0	3	2	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77880.6	0.0	0.0	0.0	0.0	0.0	72401.46	82834.76	0.0	72362.414	0.0	0.0	0.0	0.0	75406.87	78869.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42664.68	50640.87	52143.625	
sp|P63300|SELW_MOUSE	P63300	SELW_MOUSE	Selenow	88	Mus musculus OX=10090	1:Experimental evidence at protein level	Selenoprotein W	0.9744	0.999	2	6	6	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19727.277	18625.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63321|RALA_MOUSE	P63321	RALA_MOUSE	Rala	206	Mus musculus OX=10090	1:Experimental evidence at protein level	Ras-related protein Ral-A	1.0	0.999	6	27	27	43	1	1	0	1	0	0	1	1	0	1	1	3	1	0	0	1	2	3	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	3	1	0	0	1	2	3	1	1	1	1	1	1	0	0	0	1	1	1	1	2	2	0	2	0	0	1	1	0	1	1	3	1	0	0	1	3	3	2	2	3	2	1	1	0	0	0	1	3	3	4	40501.58	39832.746	0.0	34527.734	0.0	0.0	44222.71	38912.293	0.0	45539.637	0.0	40096.633	46810.46	0.0	0.0	40240.668	41339.6	38567.613	41878.195	0.0	41615.98	0.0	45354.54	48712.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91202.79	0.0	0.0	0.0	0.0	0.0	83092.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63323|RS12_MOUSE	P63323	RS12_MOUSE	Rps12	132	Mus musculus OX=10090	1:Experimental evidence at protein level	40S ribosomal protein S12	1.0	0.999	12	555	555	555	13	23	17	22	19	23	22	18	20	16	19	21	14	19	22	20	14	18	22	21	14	20	20	16	13	12	12	9	22	18	16	13	23	17	22	19	23	22	18	20	16	19	21	14	19	22	20	14	18	22	21	14	20	20	16	13	12	12	9	22	18	16	13	23	17	22	19	23	22	18	20	16	19	21	14	19	22	20	14	18	22	21	14	20	20	16	13	12	12	9	22	18	16	409043.22	412137.88	403372.44	401792.8	376625.25	395888.62	408596.2	421274.62	433222.03	442531.2	412712.72	409314.25	241041.19	258502.66	328057.12	326224.22	309116.8	321597.75	335060.2	330703.5	335579.9	319958.88	329542.97	346860.28	522423.03	534873.0	497034.25	525623.75	899225.5	173698.22	147592.95	212390.69	214462.3	201797.89	204268.53	210738.83	209582.14	212714.75	220641.33	217924.56	216717.75	201854.53	207476.81	182376.44	183330.5	204239.52	201266.45	192047.33	196461.08	203359.81	196388.3	199435.5	203755.97	184963.88	197011.75	211863.14	258041.11	192976.0	211378.8	210999.97	180839.17	157336.02	
sp|P63325|RS10_MOUSE	P63325	RS10_MOUSE	Rps10	165	Mus musculus OX=10090	1:Experimental evidence at protein level	40S ribosomal protein S10	1.0	0.999	14	840	840	840	27	25	21	20	29	24	20	19	19	22	28	27	25	35	26	23	23	30	19	26	26	23	23	17	25	32	40	34	38	45	49	27	25	21	20	29	24	20	19	19	22	28	27	25	35	26	23	23	30	19	26	26	23	23	17	25	32	40	34	38	45	49	27	25	21	20	29	24	20	19	19	22	28	27	25	35	26	23	23	30	19	26	26	23	23	17	25	32	40	34	38	45	49	1716954.9	1657334.5	1466577.9	1511668.0	1507360.5	1496010.4	1679867.8	1659831.0	1517031.0	1519066.2	1668047.2	1509101.2	1716606.5	1706529.2	1541918.0	1552418.5	1564560.6	1519940.5	1489776.6	1742020.6	1528736.6	1496708.6	1508754.1	1481615.5	1856001.8	1681067.5	2124560.0	2060393.5	1755980.9	1747494.5	1705266.6	653107.8	658448.94	612485.94	637754.44	625790.8	639944.0	686989.06	690732.25	600712.6	626028.94	653447.8	606416.56	690530.9	713950.6	646830.94	629209.7	681952.3	689963.7	640105.2	644924.8	629228.6	630995.3	665182.1	637197.7	628628.2	608875.4	690158.6	655663.75	829848.56	971919.1	945129.8	
sp|P63328|PP2BA_MOUSE	P63328	PP2BA_MOUSE	Ppp3ca	521	Mus musculus OX=10090	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform	1.0	0.9986	6	7	3	11	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P63330|PP2AA_MOUSE	P63330	PP2AA_MOUSE	Ppp2ca	309	Mus musculus OX=10090	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	1.0	0.999	12	285	8	285	14	10	9	7	8	9	13	8	11	11	13	11	7	8	8	6	10	10	9	9	8	6	7	5	8	7	9	9	11	11	13	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	2	14	10	9	7	8	9	13	8	11	11	13	11	7	8	8	6	10	10	9	9	8	6	7	5	8	7	9	9	11	11	13	406070.25	389198.9	367682.66	387492.2	394559.8	386879.56	399060.7	406619.3	393057.8	370253.7	424944.88	403769.25	435295.44	419728.75	406844.88	384373.44	427778.62	447056.97	409736.2	413018.88	393644.94	390622.84	385699.22	382514.62	390976.2	388626.5	392555.94	432053.8	256655.39	249461.47	261973.44	164473.03	149946.4	145137.97	150221.61	151417.8	153232.36	150685.97	155672.39	151601.72	144227.16	159141.77	151905.36	170272.86	156170.12	154616.69	146765.08	157955.7	161891.89	151972.83	153364.52	151554.98	146873.1	144111.88	146701.5	167042.94	155626.31	168399.1	174357.06	223885.72	216652.45	228201.88	
sp|P67778|PHB_MOUSE	P67778	PHB_MOUSE	Phb	272	Mus musculus OX=10090	1:Experimental evidence at protein level	Prohibitin	1.0	0.999	25	1405	1405	1405	48	42	44	48	48	46	51	45	47	37	49	46	43	49	44	48	45	39	51	58	47	51	45	44	38	33	44	37	47	43	48	48	42	44	48	48	46	51	45	47	37	49	46	43	49	44	48	45	39	51	58	47	51	45	44	38	33	44	37	47	43	48	48	42	44	48	48	46	51	45	47	37	49	46	43	49	44	48	45	39	51	58	47	51	45	44	38	33	44	37	47	43	48	1273098.9	1412219.8	1386582.0	1442324.2	1301022.1	1414066.4	1482854.9	1306134.8	1258526.4	1359861.6	1381380.6	1396746.1	1359432.6	1381639.9	1428861.9	1501795.5	1426096.9	1331641.4	1521202.6	1542487.1	1400219.8	1304938.4	1309794.4	1300590.2	1279466.8	1580873.4	1507375.6	1542844.4	1092040.9	987978.2	1045458.1	586862.7	591153.25	603629.5	612604.8	626068.06	623318.6	606504.0	592091.2	577015.9	583498.6	588029.4	608946.2	603517.25	596320.7	625392.1	634241.4	600254.8	604640.9	632545.44	647858.9	599917.44	604910.25	630643.2	630484.7	514202.1	513157.9	536614.9	517275.16	575467.7	560643.3	624831.4	
sp|P67871|CSK2B_MOUSE	P67871	CSK2B_MOUSE	Csnk2b	215	Mus musculus OX=10090	1:Experimental evidence at protein level	Casein kinase II subunit beta	1.0	0.999	6	110	110	110	4	4	4	1	5	5	3	4	3	2	3	5	3	6	4	4	3	4	2	4	4	5	5	5	2	4	1	3	2	3	3	4	4	4	1	5	5	3	4	3	2	3	5	3	6	4	4	3	4	2	4	4	5	5	5	2	4	1	3	2	3	3	4	4	4	1	5	5	3	4	3	2	3	5	3	6	4	4	3	4	2	4	4	5	5	5	2	4	1	3	2	3	3	201080.9	187466.53	113942.95	55141.938	177689.98	116861.49	163178.17	134696.8	108534.42	125427.086	102551.484	128045.28	202487.4	193422.55	188607.36	133304.62	118333.16	191083.5	115060.61	113783.69	184104.12	198399.0	164175.75	174952.44	112741.734	0.0	0.0	146214.0	0.0	0.0	0.0	74166.95	67491.35	65487.97	0.0	64920.562	68859.74	59714.777	81244.2	65897.4	68127.305	65007.51	75754.87	70118.97	71448.555	68794.99	75598.164	70510.625	68915.24	65931.086	63053.633	66042.28	72491.516	60011.45	62916.01	102404.24	105130.44	0.0	120103.945	69042.66	67529.11	71496.625	
sp|P67984|RL22_MOUSE	P67984	RL22_MOUSE	Rpl22	128	Mus musculus OX=10090	1:Experimental evidence at protein level	60S ribosomal protein L22	1.0	0.999	10	254	252	254	5	11	8	7	8	6	7	6	8	6	7	7	6	9	4	7	7	6	6	7	6	6	5	4	12	15	9	8	14	14	23	5	11	8	7	8	6	7	6	8	6	7	7	6	9	4	7	7	6	6	7	6	6	5	4	12	15	9	8	14	13	22	5	11	8	7	8	6	7	6	8	6	7	7	6	9	4	7	7	6	6	7	6	6	5	4	12	15	9	8	14	14	23	1359504.4	1329397.0	1367939.0	1405525.9	1398386.1	1438258.8	1403393.1	1329640.0	1373551.8	1281610.2	1393237.0	1396008.9	1456804.8	1391755.2	1447855.0	1515224.2	1463954.6	1494785.5	1404887.6	1445424.6	1421514.5	1373037.1	1403502.0	1326923.4	1234319.0	1297753.6	1267752.2	1226742.5	1560772.1	1371189.2	1369921.1	591365.7	589137.6	601422.4	614403.3	615372.5	638937.1	619562.0	600859.3	602086.4	576118.2	611540.6	614186.9	654248.5	616866.0	632258.06	671758.25	648288.75	661191.56	621766.2	640233.5	624430.56	600338.94	620436.9	592812.25	604365.56	614699.4	582309.0	586020.7	703396.75	627524.3	651511.94	
sp|P68037|UB2L3_MOUSE	P68037	UB2L3_MOUSE	Ube2l3	154	Mus musculus OX=10090	1:Experimental evidence at protein level	Ubiquitin-conjugating enzyme E2 L3	1.0	0.999	13	367	366	367	13	8	11	11	13	12	13	7	9	8	14	12	7	17	8	10	8	11	9	11	11	10	10	11	14	15	13	9	21	19	22	13	8	11	11	13	12	13	7	9	8	14	12	7	17	8	10	8	11	9	11	11	10	10	11	14	15	13	9	20	19	22	13	8	11	11	13	12	13	7	9	8	14	12	7	17	8	10	8	11	9	11	11	10	10	11	14	15	13	9	21	19	22	442344.7	395346.28	376037.22	402026.22	410362.75	408412.3	399349.12	372461.2	412966.06	353943.7	409398.4	352396.25	411879.8	403635.06	389872.1	360089.9	373626.25	391327.06	357846.84	357812.78	385336.75	397503.06	375854.84	387942.06	534250.44	483793.16	495899.06	511076.8	596303.5	621069.6	617914.94	201597.08	189473.1	182491.14	198277.33	199648.4	193442.36	191992.08	185379.23	200079.55	188629.16	203597.83	186636.56	203098.4	199286.12	192106.02	186202.0	194257.33	195568.52	190015.53	193963.12	196322.34	196777.14	202499.02	192497.48	205109.47	196608.92	211699.44	212830.75	262639.94	297225.5	291919.62	
