Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O95232|LC7L3_HUMAN	O95232	LC7L3_HUMAN	LUC7L3	432	Homo sapiens OX=9606	Luc7-like protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	16601.438	16601.438	16601.438			
sp|O95292|VAPB_HUMAN	O95292	VAPB_HUMAN	VAPB	243	Homo sapiens OX=9606	Vesicle-associated membrane protein-associated protein B/C 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	18604.436	18604.436	18604.436			
sp|O95299|NDUAA_HUMAN	O95299	NDUAA_HUMAN	NDUFA10	355	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	30071.363	30071.363	30071.363	1C(57.0214)		
sp|O95336|6PGL_HUMAN	O95336	6PGL_HUMAN	PGLS	258	Homo sapiens OX=9606	6-phosphogluconolactonase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	72566.9	72566.9	72566.9			
sp|O95347|SMC2_HUMAN	O95347	SMC2_HUMAN	SMC2	1197	Homo sapiens OX=9606	Structural maintenance of chromosomes protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	10167.1455	10167.1455	10167.1455	2M(15.9949)		
sp|O95373|IPO7_HUMAN	O95373	IPO7_HUMAN	IPO7	1038	Homo sapiens OX=9606	Importin-7 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	44631.27	44631.27	44631.27			
sp|O95433|AHSA1_HUMAN	O95433	AHSA1_HUMAN	AHSA1	338	Homo sapiens OX=9606	Activator of 90 kDa heat shock protein ATPase homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	25970.602	25970.602	25970.602	3M(15.9949)		
sp|O95571|ETHE1_HUMAN	O95571	ETHE1_HUMAN	ETHE1	254	Homo sapiens OX=9606	Persulfide dioxygenase ETHE1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	3	3	3	4	4	4	56027.383	56027.383	56027.383	5C(57.0214)		
sp|O95602|RPA1_HUMAN	O95602	RPA1_HUMAN	POLR1A	1720	Homo sapiens OX=9606	DNA-directed RNA polymerase I subunit RPA1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	14662.656	14662.656	14662.656	3M(15.9949)		
sp|O95758|PTBP3_HUMAN	O95758	PTBP3_HUMAN	PTBP3	552	Homo sapiens OX=9606	Polypyrimidine tract-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9974	3	2	2	5	3	3	72545.234	35229.277	35229.277			
sp|O95782|AP2A1_HUMAN	O95782	AP2A1_HUMAN	AP2A1	977	Homo sapiens OX=9606	AP-2 complex subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	9089.305	9089.305	9089.305	8M(15.9949)		
sp|O95793|STAU1_HUMAN	O95793	STAU1_HUMAN	STAU1	577	Homo sapiens OX=9606	Double-stranded RNA-binding protein Staufen homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	55193.652	55193.652	55193.652			
sp|O95831|AIFM1_HUMAN	O95831	AIFM1_HUMAN	AIFM1	613	Homo sapiens OX=9606	Apoptosis-inducing factor 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	3	3	3	27396.969	27396.969	27396.969			
sp|O95861|BPNT1_HUMAN	O95861	BPNT1_HUMAN	BPNT1	308	Homo sapiens OX=9606	3'(2'),5'-bisphosphate nucleotidase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	63928.85	63928.85	63928.85	8M(15.9949), N-term(42.0106)		
sp|O95865|DDAH2_HUMAN	O95865	DDAH2_HUMAN	DDAH2	285	Homo sapiens OX=9606	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	5	2	2	43621.855	25656.844	25656.844			
sp|O95870|ABHGA_HUMAN	O95870	ABHGA_HUMAN	ABHD16A	558	Homo sapiens OX=9606	Phosphatidylserine lipase ABHD16A 	1:Experimental evidence at protein level	1.0000	0.9984	1	1	1	1	1	1	12860.1045	12860.1045	12860.1045	3M(15.9949)		
sp|O95994|AGR2_HUMAN	O95994	AGR2_HUMAN	AGR2	175	Homo sapiens OX=9606	Anterior gradient protein 2 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	10	8	10	193011.7	161081.94	193011.7	2M(15.9949)		
sp|O96000|NDUBA_HUMAN	O96000	NDUBA_HUMAN	NDUFB10	172	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	43746.47	43746.47	43746.47	11M(15.9949), 12M(15.9949)		
sp|P00326|ADH1G_HUMAN	P00326	ADH1G_HUMAN	ADH1C	375	Homo sapiens OX=9606	Alcohol dehydrogenase 1C 	1:Experimental evidence at protein level	1.0000	0.9990	10	2	10	21	4	21	209561.08	45636.008	209561.08	9C(57.0214),6M(15.9949)		
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	Homo sapiens OX=9606	L-lactate dehydrogenase A chain 	1:Experimental evidence at protein level	1.0000	0.9990	9	7	9	32	22	32	2233359.8	1362423.8	2233359.8	6C(57.0214)		
sp|P00352|AL1A1_HUMAN	P00352	AL1A1_HUMAN	ALDH1A1	501	Homo sapiens OX=9606	Retinal dehydrogenase 1 	1:Experimental evidence at protein level	1.0000	0.9985	5	4	4	11	9	9	170746.44	85348.45	85348.45			
sp|P00367|DHE3_HUMAN	P00367	DHE3_HUMAN	GLUD1	558	Homo sapiens OX=9606	Glutamate dehydrogenase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	5	9	0	9	211204.89	0	211204.89	6M(15.9949),1M(15.9949)		
sp|P00390|GSHR_HUMAN	P00390	GSHR_HUMAN	GSR	522	Homo sapiens OX=9606	Glutathione reductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	70681.44	70681.44	70681.44			
sp|P00403|COX2_HUMAN	P00403	COX2_HUMAN	MT-CO2	227	Homo sapiens OX=9606	Cytochrome c oxidase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	107498.875	107498.875	107498.875			
sp|P00492|HPRT_HUMAN	P00492	HPRT_HUMAN	HPRT1	218	Homo sapiens OX=9606	Hypoxanthine-guanine phosphoribosyltransferase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	32376.336	32376.336	32376.336	2M(15.9949),4M(15.9949)		
sp|P00505|AATM_HUMAN	P00505	AATM_HUMAN	GOT2	430	Homo sapiens OX=9606	Aspartate aminotransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	26	26	26	197870.72	197870.72	197870.72	1M(15.9949),2M(15.9949),6M(15.9949),4M(15.9949)		
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	Homo sapiens OX=9606	Phosphoglycerate kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	12	9	12	30	23	30	695539.8	599607.7	695539.8	3M(15.9949),2C(57.0214),7M(15.9949),5M(15.9949),5M(15.9949),6M(15.9949),7M(15.9949)		
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens OX=9606	Haptoglobin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	74103.09	74103.09	74103.09			
sp|P00915|CAH1_HUMAN	P00915	CAH1_HUMAN	CA1	261	Homo sapiens OX=9606	Carbonic anhydrase 1 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	2	2	2	41519.566	41519.566	41519.566			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	Homo sapiens OX=9606	Carbonic anhydrase 2 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	26868.451	26868.451	26868.451			
sp|P00966|ASSY_HUMAN	P00966	ASSY_HUMAN	ASS1	412	Homo sapiens OX=9606	Argininosuccinate synthase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	8	8	8	143071.88	143071.88	143071.88	1M(15.9949)		
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens OX=9606	Alpha-1-antitrypsin 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	14	14	14	139697.38	139697.38	139697.38	8M(15.9949),3M(15.9949), 9C(57.0214)		
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens OX=9606	Alpha-1-antichymotrypsin 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	3	3	3	114827.12	114827.12	114827.12			
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens OX=9606	Alpha-2-macroglobulin 	1:Experimental evidence at protein level	1.0000	0.9990	7	4	7	12	9	12	276822.84	276822.84	276822.84	9C(57.0214),1M(15.9949),9M(15.9949)		
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens OX=9606	Complement C3 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	20	20	20	83215.984	83215.984	83215.984	7M(15.9949),2M(15.9949)		
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 3-30 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	5	0	5	47670.145	0	47670.145	7M(15.9949),9C(57.0214)		sp|P0DP03|HVC05_HUMAN
sp|P01833|PIGR_HUMAN	P01833	PIGR_HUMAN	PIGR	764	Homo sapiens OX=9606	Polymeric immunoglobulin receptor 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	74903.48	74903.48	74903.48	7C(57.0214),5M(15.9949),6C(57.0214)		
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	326	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 2 	1:Experimental evidence at protein level	1.0000	0.9990	7	1	2	47	1	13	1779318.6	7217.3965	436343.0	11C(57.0214)		
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	377	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 3 	1:Experimental evidence at protein level	1.0000	0.9990	10	2	10	55	11	55	1870627.5	153517.44	1870627.5	7C(57.0214),14M(15.9949),14M(15.9949),4M(15.9949),10C(57.0214),11C(57.0214),10C(57.0214),10C(57.0214),2C(57.0214), 8C(57.0214)		
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	453	Homo sapiens OX=9606	Immunoglobulin heavy constant mu 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	5	18	0	18	141440.45	0	141440.45	3C(57.0214),7M(15.9949)		
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	353	Homo sapiens OX=9606	Immunoglobulin heavy constant alpha 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	3	10	37	12	37	1562320.5	611441.3	1562320.5	4C(57.0214)		
sp|P01889|HLAB_HUMAN	P01889	HLAB_HUMAN	HLA-B	362	Homo sapiens OX=9606	HLA class I histocompatibility antigen, B alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	1	6	0	2	166098.48	0	14501.957			
sp|P02042|HBD_HUMAN	P02042	HBD_HUMAN	HBD	147	Homo sapiens OX=9606	Hemoglobin subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	11	3	3	42	10	10	2001241.9	174223.17	174223.17	6M(15.9949)		
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens OX=9606	Collagen alpha-1(I) chain 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	10	10	10	236343.28	236343.28	236343.28	11M(15.9949)		
sp|P02462|CO4A1_HUMAN	P02462	CO4A1_HUMAN	COL4A1	1669	Homo sapiens OX=9606	Collagen alpha-1(IV) chain 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	4	1	4	139089.44	20206.803	139089.44	12C(57.0214),7C(57.0214)		
sp|P02533|K1C14_HUMAN	P02533	K1C14_HUMAN	KRT14	472	Homo sapiens OX=9606	Keratin, type I cytoskeletal 14 	1:Experimental evidence at protein level	1.0000	0.9990	25	6	14	111	19	47	1.181932E7	1478761.5	1814942.0	5M(15.9949)		
sp|P02538|K2C6A_HUMAN	P02538	K2C6A_HUMAN	KRT6A	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6A 	1:Experimental evidence at protein level	1.0000	0.9990	32	3	19	114	7	38	8773904.0	286352.3	832917.6	N-term(42.0106),2M(15.9949),N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106)		
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens OX=9606	Prelamin-A/C 	1:Experimental evidence at protein level	1.0000	0.9990	36	33	36	117	110	117	1680587.9	1680587.9	1680587.9	4M(15.9949),4M(15.9949),12M(15.9949), 9M(15.9949),7M(15.9949),5M(15.9949),13M(15.9949),13M(15.9949)		
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens OX=9606	Apolipoprotein A-I 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	24	24	24	351929.7	351929.7	351929.7	5M(15.9949)		
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens OX=9606	Apolipoprotein E 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	30354.32	30354.32	30354.32			
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens OX=9606	Fibrinogen alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	12	12	12	131792.81	131792.81	131792.81	1M(15.9949),1M(15.9949)		
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens OX=9606	Fibrinogen beta chain 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	15	15	15	106998.78	106998.78	106998.78	3C(57.0214), 7C(57.0214),12C(57.0214), 9M(15.9949)		
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens OX=9606	Fibrinogen gamma chain 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	15	15	15	159280.84	159280.84	159280.84	8M(15.9949)		
sp|P02743|SAMP_HUMAN	P02743	SAMP_HUMAN	APCS	223	Homo sapiens OX=9606	Serum amyloid P-component 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	29942.945	29942.945	29942.945			
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens OX=9606	Complement C1q subcomponent subunit C 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	28065.742	28065.742	28065.742			
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens OX=9606	Fibronectin 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	29	29	29	209666.5	209666.5	209666.5	3C(57.0214),9M(15.9949),5C(57.0214)		
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens OX=9606	Albumin 	1:Experimental evidence at protein level	1.0000	0.9990	53	53	53	231	231	231	7024450.0	7024450.0	7024450.0	8C(57.0214),4C(57.0214), 5C(57.0214),7C(57.0214),5C(57.0214),12M(15.9949), 3C(57.0214),3C(57.0214),2C(57.0214),6C(57.0214), 7C(57.0214),3M(15.9949),4C(57.0214),3C(57.0214),3C(57.0214),11C(57.0214), 2C(57.0214),9M(15.9949),10C(57.0214), 9M(15.9949),13C(57.0214), 5C(57.0214), 6C(57.0214),13C(57.0214), 5C(57.0214), 6C(57.0214),10C(57.0214), 1C(57.0214), 2C(57.0214),10C(57.0214), 1C(57.0214), 2C(57.0214),1C(57.0214), 2C(57.0214),3C(57.0214),10C(57.0214), 9C(57.0214),10C(57.0214), 6M(15.9949), 9C(57.0214),7C(57.0214),7C(57.0214),8C(57.0214), 9C(57.0214),8C(57.0214), 9C(57.0214),2C(57.0214), 3C(57.0214)		
sp|P02786|TFR1_HUMAN	P02786	TFR1_HUMAN	TFRC	760	Homo sapiens OX=9606	Transferrin receptor protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	38985.492	38985.492	38985.492			
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens OX=9606	Serotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	28	28	28	273126.6	273126.6	273126.6	9C(57.0214),12C(57.0214),6M(15.9949),12C(57.0214), 4C(57.0214),12C(57.0214), 3C(57.0214),2C(57.0214),9C(57.0214),7M(15.9949),2C(57.0214)		
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	Homo sapiens OX=9606	Lactotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	63122.61	63122.61	63122.61	5C(57.0214)		
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	Homo sapiens OX=9606	Hemopexin 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	22143.008	22143.008	22143.008			
sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	527	Homo sapiens OX=9606	Catalase 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	14	14	14	105240.2	105240.2	105240.2			
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens OX=9606	Fructose-bisphosphate aldolase A 	1:Experimental evidence at protein level	1.0000	0.9990	15	14	15	58	53	58	1451189.8	1451189.8	1451189.8	3M(15.9949),8C(57.0214)		
sp|P04080|CYTB_HUMAN	P04080	CYTB_HUMAN	CSTB	98	Homo sapiens OX=9606	Cystatin-B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	62765.0	62765.0	62765.0			
sp|P04083|ANXA1_HUMAN	P04083	ANXA1_HUMAN	ANXA1	346	Homo sapiens OX=9606	Annexin A1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	7	7	7	89798.46	89798.46	89798.46			
sp|P04179|SODM_HUMAN	P04179	SODM_HUMAN	SOD2	222	Homo sapiens OX=9606	Superoxide dismutase [Mn], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	173138.05	173138.05	173138.05			
sp|P04259|K2C6B_HUMAN	P04259	K2C6B_HUMAN	KRT6B	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6B 	1:Experimental evidence at protein level	1.0000	0.9990	28	2	3	113	4	7	1.2234743E7	208076.62	439672.88			
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	Homo sapiens OX=9606	Keratin, type II cytoskeletal 1 	1:Experimental evidence at protein level	1.0000	0.9990	64	51	64	344	246	344	2.3695786E7	1.9848592E7	2.3695786E7	2M(15.9949),2M(15.9949), 5M(15.9949),5M(15.9949),7M(15.9949),11M(15.9949), 8M(15.9949),6M(15.9949),9M(15.9949),10M(15.9949),9M(15.9949),9M(15.9949),N-term(42.0106),N-term(42.0106),N-term(42.0106),6M(15.9949)		
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens OX=9606	Glyceraldehyde-3-phosphate dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	14	13	14	56	53	56	3353770.8	2696823.2	3353770.8	11C(57.0214), 7C(57.0214),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),8M(15.9949),8M(15.9949),8M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),4M(15.9949),13C(57.0214)		
sp|P04424|ARLY_HUMAN	P04424	ARLY_HUMAN	ASL	464	Homo sapiens OX=9606	Argininosuccinate lyase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	2	2	2	41868.26	41868.26	41868.26	9M(15.9949)		
sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	365	Homo sapiens OX=9606	HLA class I histocompatibility antigen, A alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	5	12	3	12	193653.22	20211.668	193653.22	7M(15.9949),3M(15.9949),3C(57.0214)		
sp|P04632|CPNS1_HUMAN	P04632	CPNS1_HUMAN	CAPNS1	268	Homo sapiens OX=9606	Calpain small subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	4	6	53893.383	39328.504	53893.383	2M(15.9949), 6M(15.9949)		
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens OX=9606	Heat shock protein beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	217035.3	217035.3	217035.3			
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	24	24	24	279686.2	279686.2	279686.2			
sp|P04844|RPN2_HUMAN	P04844	RPN2_HUMAN	RPN2	631	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	110384.66	110384.66	110384.66			
sp|P05023|AT1A1_HUMAN	P05023	AT1A1_HUMAN	ATP1A1	1023	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	19	9	19	56	27	56	486044.4	375295.5	486044.4	8M(15.9949),8M(15.9949),3M(15.9949),3M(15.9949),13M(15.9949),7M(15.9949),12M(15.9949),2M(15.9949)		
sp|P05026|AT1B1_HUMAN	P05026	AT1B1_HUMAN	ATP1B1	303	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	145710.86	145710.86	145710.86	10C(57.0214)		
sp|P05089|ARGI1_HUMAN	P05089	ARGI1_HUMAN	ARG1	322	Homo sapiens OX=9606	Arginase-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	8	8	8	113873.42	113873.42	113873.42			
sp|P05091|ALDH2_HUMAN	P05091	ALDH2_HUMAN	ALDH2	517	Homo sapiens OX=9606	Aldehyde dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	10	11	23	21	23	350696.8	310477.4	350696.8	3C(57.0214),13M(15.9949)		
sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	93	Homo sapiens OX=9606	Protein S100-A8 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	10	10	10	260513.72	260513.72	260513.72	6C(57.0214)		
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens OX=9606	ADP/ATP translocase 2 	1:Experimental evidence at protein level	1.0000	0.9990	8	3	8	25	12	25	1056319.6	150535.05	1056319.6	N-term(42.0106)		
sp|P05165|PCCA_HUMAN	P05165	PCCA_HUMAN	PCCA	728	Homo sapiens OX=9606	Propionyl-CoA carboxylase alpha chain, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	88116.8	88116.8	88116.8	7M(15.9949),2M(15.9949)		
sp|P05198|IF2A_HUMAN	P05198	IF2A_HUMAN	EIF2S1	315	Homo sapiens OX=9606	Eukaryotic translation initiation factor 2 subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	197348.97	197348.97	197348.97	7M(15.9949),3M(15.9949)		
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens OX=9606	60S acidic ribosomal protein P0 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	8	0	8	342064.78	0	342064.78	1C(57.0214)		
sp|P05455|LA_HUMAN	P05455	LA_HUMAN	SSB	408	Homo sapiens OX=9606	Lupus La protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	9	9	9	128262.39	128262.39	128262.39	6M(15.9949)		
sp|P05556|ITB1_HUMAN	P05556	ITB1_HUMAN	ITGB1	798	Homo sapiens OX=9606	Integrin beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	11	9	11	111236.81	110119.88	111236.81	3M(15.9949),10M(15.9949), 7M(15.9949)		
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens OX=9606	Keratin, type I cytoskeletal 18 	1:Experimental evidence at protein level	1.0000	0.9990	17	15	16	82	60	73	5265332.5	1381617.5	2204560.8	9M(15.9949),7M(15.9949)		
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens OX=9606	Keratin, type II cytoskeletal 8 	1:Experimental evidence at protein level	1.0000	0.9990	37	25	30	198	128	150	7368075.0	2851945.0	3547638.0	6M(15.9949),4M(15.9949),8M(15.9949),6M(15.9949),7M(15.9949),8M(15.9949),8M(15.9949),3M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),3M(15.9949),3M(15.9949),9M(15.9949)		
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens OX=9606	Gelsolin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	12	12	12	251848.2	251848.2	251848.2			
sp|P06493|CDK1_HUMAN	P06493	CDK1_HUMAN	CDK1	297	Homo sapiens OX=9606	Cyclin-dependent kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	10	6	10	386163.38	43563.94	386163.38			
sp|P06576|ATPB_HUMAN	P06576	ATPB_HUMAN	ATP5F1B	529	Homo sapiens OX=9606	ATP synthase subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	51	51	51	747082.4	747082.4	747082.4	4M(15.9949),4M(15.9949),8M(15.9949),2M(15.9949),2M(15.9949)		
sp|P06702|S10A9_HUMAN	P06702	S10A9_HUMAN	S100A9	114	Homo sapiens OX=9606	Protein S100-A9 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	152184.73	152184.73	152184.73			
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens OX=9606	Protein S100-A6 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	14	13	14	1294158.5	1294158.5	1294158.5	2M(15.9949),2M(15.9949)		
sp|P06731|CEAM5_HUMAN	P06731	CEAM5_HUMAN	CEACAM5	702	Homo sapiens OX=9606	Carcinoembryonic antigen-related cell adhesion molecule 5 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	16	9	16	291598.06	184426.47	291598.06	1C(57.0214)		
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens OX=9606	Alpha-enolase 	1:Experimental evidence at protein level	1.0000	0.9990	16	15	16	38	34	38	1315674.8	1315674.8	1315674.8	N-term(42.0106),2M(15.9949),2M(15.9949), 5M(15.9949),14C(57.0214),10M(15.9949),10M(15.9949),2C(57.0214), 4C(57.0214)		
