Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O94906|PRP6_HUMAN	O94906	PRP6_HUMAN	PRPF6	941	Homo sapiens OX=9606	Pre-mRNA-processing factor 6 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	49980.074	49980.074	49980.074			
sp|O94973|AP2A2_HUMAN	O94973	AP2A2_HUMAN	AP2A2	939	Homo sapiens OX=9606	AP-2 complex subunit alpha-2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	23551.504	23551.504	23551.504	9M(15.9949)		
sp|O94979|SC31A_HUMAN	O94979	SC31A_HUMAN	SEC31A	1220	Homo sapiens OX=9606	Protein transport protein Sec31A 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	10	10	10	106929.234	106929.234	106929.234			
sp|O95168|NDUB4_HUMAN	O95168	NDUB4_HUMAN	NDUFB4	129	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	2	2	2	29194.348	29194.348	29194.348			
sp|O95197|RTN3_HUMAN	O95197	RTN3_HUMAN	RTN3	1032	Homo sapiens OX=9606	Reticulon-3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	29752.244	29752.244	29752.244			
sp|O95202|LETM1_HUMAN	O95202	LETM1_HUMAN	LETM1	739	Homo sapiens OX=9606	Mitochondrial proton/calcium exchanger protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	56963.055	56963.055	56963.055	12M(15.9949)		
sp|O95232|LC7L3_HUMAN	O95232	LC7L3_HUMAN	LUC7L3	432	Homo sapiens OX=9606	Luc7-like protein 3 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	19432.883	19432.883	19432.883			
sp|O95292|VAPB_HUMAN	O95292	VAPB_HUMAN	VAPB	243	Homo sapiens OX=9606	Vesicle-associated membrane protein-associated protein B/C 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	36189.66	36189.66	36189.66			
sp|O95336|6PGL_HUMAN	O95336	6PGL_HUMAN	PGLS	258	Homo sapiens OX=9606	6-phosphogluconolactonase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	8	8	8	68750.27	68750.27	68750.27			
sp|O95347|SMC2_HUMAN	O95347	SMC2_HUMAN	SMC2	1197	Homo sapiens OX=9606	Structural maintenance of chromosomes protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	13186.376	13186.376	13186.376	2M(15.9949)		
sp|O95373|IPO7_HUMAN	O95373	IPO7_HUMAN	IPO7	1038	Homo sapiens OX=9606	Importin-7 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	48877.926	48877.926	48877.926			
sp|O95433|AHSA1_HUMAN	O95433	AHSA1_HUMAN	AHSA1	338	Homo sapiens OX=9606	Activator of 90 kDa heat shock protein ATPase homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	46697.086	46697.086	46697.086	3M(15.9949)		
sp|O95571|ETHE1_HUMAN	O95571	ETHE1_HUMAN	ETHE1	254	Homo sapiens OX=9606	Persulfide dioxygenase ETHE1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	100620.59	100620.59	100620.59	6C(57.0214)		
sp|O95602|RPA1_HUMAN	O95602	RPA1_HUMAN	POLR1A	1720	Homo sapiens OX=9606	DNA-directed RNA polymerase I subunit RPA1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	30425.016	30425.016	30425.016	8M(15.9949),3M(15.9949)		
sp|O95758|PTBP3_HUMAN	O95758	PTBP3_HUMAN	PTBP3	552	Homo sapiens OX=9606	Polypyrimidine tract-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9974	2	2	2	2	2	2	44570.816	44570.816	44570.816			
sp|O95782|AP2A1_HUMAN	O95782	AP2A1_HUMAN	AP2A1	977	Homo sapiens OX=9606	AP-2 complex subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	37196.605	37196.605	37196.605	8M(15.9949),9M(15.9949)		
sp|O95793|STAU1_HUMAN	O95793	STAU1_HUMAN	STAU1	577	Homo sapiens OX=9606	Double-stranded RNA-binding protein Staufen homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	8	8	8	76442.625	76442.625	76442.625			
sp|O95831|AIFM1_HUMAN	O95831	AIFM1_HUMAN	AIFM1	613	Homo sapiens OX=9606	Apoptosis-inducing factor 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	14328.835	14328.835	14328.835			
sp|O95861|BPNT1_HUMAN	O95861	BPNT1_HUMAN	BPNT1	308	Homo sapiens OX=9606	3'(2'),5'-bisphosphate nucleotidase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	67392.71	67392.71	67392.71	8M(15.9949), N-term(42.0106),4M(15.9949), 7C(57.0214)		
sp|O95865|DDAH2_HUMAN	O95865	DDAH2_HUMAN	DDAH2	285	Homo sapiens OX=9606	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	67725.33	40827.48	40827.48			
sp|O95870|ABHGA_HUMAN	O95870	ABHGA_HUMAN	ABHD16A	558	Homo sapiens OX=9606	Phosphatidylserine lipase ABHD16A 	1:Experimental evidence at protein level	1.0000	0.9984	1	1	1	2	2	2	19779.62	19779.62	19779.62	3M(15.9949)		
sp|O95994|AGR2_HUMAN	O95994	AGR2_HUMAN	AGR2	175	Homo sapiens OX=9606	Anterior gradient protein 2 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	9	7	9	213799.72	195710.2	213799.72	2M(15.9949)		
sp|O96000|NDUBA_HUMAN	O96000	NDUBA_HUMAN	NDUFB10	172	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	71874.42	71874.42	71874.42	11M(15.9949), 12M(15.9949)		
sp|P00326|ADH1G_HUMAN	P00326	ADH1G_HUMAN	ADH1C	375	Homo sapiens OX=9606	Alcohol dehydrogenase 1C 	1:Experimental evidence at protein level	1.0000	0.9990	10	2	10	22	2	22	192117.23	56909.242	192117.23	9C(57.0214)		
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	Homo sapiens OX=9606	L-lactate dehydrogenase A chain 	1:Experimental evidence at protein level	1.0000	0.9990	12	9	12	40	28	40	2622930.5	1752924.2	2622930.5	8M(15.9949),5M(15.9949),7M(15.9949),6C(57.0214)		
sp|P00352|AL1A1_HUMAN	P00352	AL1A1_HUMAN	ALDH1A1	501	Homo sapiens OX=9606	Retinal dehydrogenase 1 	1:Experimental evidence at protein level	1.0000	0.9985	4	3	3	9	8	8	167432.11	100794.78	100794.78			
sp|P00367|DHE3_HUMAN	P00367	DHE3_HUMAN	GLUD1	558	Homo sapiens OX=9606	Glutamate dehydrogenase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	1	8	11	1	11	296774.22	24178.852	296774.22	1M(15.9949),1C(57.0214),3M(15.9949),6M(15.9949)		
sp|P00390|GSHR_HUMAN	P00390	GSHR_HUMAN	GSR	522	Homo sapiens OX=9606	Glutathione reductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	69859.4	69859.4	69859.4			
sp|P00403|COX2_HUMAN	P00403	COX2_HUMAN	MT-CO2	227	Homo sapiens OX=9606	Cytochrome c oxidase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	50875.54	50875.54	50875.54			
sp|P00492|HPRT_HUMAN	P00492	HPRT_HUMAN	HPRT1	218	Homo sapiens OX=9606	Hypoxanthine-guanine phosphoribosyltransferase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	26240.447	26240.447	26240.447	4M(15.9949),2M(15.9949)		
sp|P00505|AATM_HUMAN	P00505	AATM_HUMAN	GOT2	430	Homo sapiens OX=9606	Aspartate aminotransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	19	19	19	225090.03	225090.03	225090.03	1M(15.9949),2M(15.9949),4M(15.9949)		
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	Homo sapiens OX=9606	Phosphoglycerate kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	13	10	13	36	28	36	894616.75	778817.3	894616.75	7M(15.9949),2C(57.0214),7M(15.9949),6M(15.9949),3M(15.9949),3M(15.9949),5M(15.9949),5M(15.9949)		
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens OX=9606	Haptoglobin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	99031.24	99031.24	99031.24			
sp|P00915|CAH1_HUMAN	P00915	CAH1_HUMAN	CA1	261	Homo sapiens OX=9606	Carbonic anhydrase 1 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	5	5	5	88691.375	88691.375	88691.375			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	Homo sapiens OX=9606	Carbonic anhydrase 2 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	8	8	8	43215.062	43215.062	43215.062			
sp|P00966|ASSY_HUMAN	P00966	ASSY_HUMAN	ASS1	412	Homo sapiens OX=9606	Argininosuccinate synthase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	175690.25	175690.25	175690.25	1M(15.9949)		
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens OX=9606	Alpha-1-antitrypsin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	10	10	10	157544.5	157544.5	157544.5	3M(15.9949), 9C(57.0214),8M(15.9949)		
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens OX=9606	Alpha-1-antichymotrypsin 	1:Experimental evidence at protein level	1.0000	0.9987	4	4	4	4	4	4	120077.35	120077.35	120077.35			
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens OX=9606	Alpha-2-macroglobulin 	1:Experimental evidence at protein level	1.0000	0.9990	11	8	11	14	11	14	360879.97	360879.97	360879.97	9C(57.0214),9M(15.9949),5M(15.9949),6C(57.0214)		
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens OX=9606	Complement C3 	1:Experimental evidence at protein level	1.0000	0.9990	13	13	13	22	22	22	129650.74	129650.74	129650.74	1C(57.0214), 6C(57.0214),7M(15.9949)		
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 3-30 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	5	0	5	77722.28	0	77722.28	7M(15.9949),9C(57.0214)		sp|P0DP03|HVC05_HUMAN
sp|P01833|PIGR_HUMAN	P01833	PIGR_HUMAN	PIGR	764	Homo sapiens OX=9606	Polymeric immunoglobulin receptor 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	70569.25	70569.25	70569.25	7C(57.0214),11C(57.0214)		
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	326	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 2 	1:Experimental evidence at protein level	1.0000	0.9990	9	1	3	57	1	15	2821474.0	13965.293	860797.9	11C(57.0214)		
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	377	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 3 	1:Experimental evidence at protein level	1.0000	0.9990	11	2	11	65	13	65	2727501.8	214320.67	2727501.8	7C(57.0214),10C(57.0214),2C(57.0214), 8C(57.0214),11C(57.0214),4M(15.9949),14M(15.9949),14M(15.9949),10C(57.0214),10C(57.0214)		
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	453	Homo sapiens OX=9606	Immunoglobulin heavy constant mu 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	5	14	0	14	200072.86	0	200072.86	7M(15.9949),3C(57.0214)		
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	353	Homo sapiens OX=9606	Immunoglobulin heavy constant alpha 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	3	10	34	7	34	1984877.4	799850.6	1984877.4	4C(57.0214),7C(57.0214)		
sp|P01889|HLAB_HUMAN	P01889	HLAB_HUMAN	HLA-B	362	Homo sapiens OX=9606	HLA class I histocompatibility antigen, B alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	3	8	3	5	233508.97	29681.443	62690.555	1M(15.9949), 4C(57.0214)		
sp|P01911|DRB1_HUMAN	P01911	DRB1_HUMAN	HLA-DRB1	266	Homo sapiens OX=9606	HLA class II histocompatibility antigen, DRB1 beta chain 	1:Experimental evidence at protein level	1.0000	0.9985	1	0	1	1	0	1	12202.001	0	12202.001			
sp|P02042|HBD_HUMAN	P02042	HBD_HUMAN	HBD	147	Homo sapiens OX=9606	Hemoglobin subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	12	3	3	35	7	7	2302530.2	238392.84	238392.84	6M(15.9949)		
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens OX=9606	Collagen alpha-1(I) chain 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	20	20	20	1223305.2	1223305.2	1223305.2	11M(15.9949)		
sp|P02462|CO4A1_HUMAN	P02462	CO4A1_HUMAN	COL4A1	1669	Homo sapiens OX=9606	Collagen alpha-1(IV) chain 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	3	1	3	128411.875	0	128411.875	7C(57.0214),12C(57.0214)		
sp|P02533|K1C14_HUMAN	P02533	K1C14_HUMAN	KRT14	472	Homo sapiens OX=9606	Keratin, type I cytoskeletal 14 	1:Experimental evidence at protein level	1.0000	0.9990	25	5	14	123	29	59	1.3420842E7	1205141.9	1939551.2	5M(15.9949)		
sp|P02538|K2C6A_HUMAN	P02538	K2C6A_HUMAN	KRT6A	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6A 	1:Experimental evidence at protein level	1.0000	0.9990	37	3	21	127	5	41	1.016079E7	342641.25	1030100.6	N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106),2M(15.9949),2M(15.9949), 3Q(54.0474)		
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens OX=9606	Prelamin-A/C 	1:Experimental evidence at protein level	1.0000	0.9990	38	35	38	114	109	114	1865283.8	1865283.8	1865283.8	13M(15.9949),13M(15.9949),5M(15.9949),7M(15.9949),6M(15.9949),4M(15.9949),4M(15.9949)		
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens OX=9606	Apolipoprotein A-I 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	20	20	20	378808.3	378808.3	378808.3	5M(15.9949)		
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens OX=9606	Apolipoprotein E 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	58592.805	58592.805	58592.805			
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens OX=9606	Fibrinogen alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	17	17	17	316819.28	316819.28	316819.28	1M(15.9949)		
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens OX=9606	Fibrinogen beta chain 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	112852.35	112852.35	112852.35	12C(57.0214), 9M(15.9949),3C(57.0214), 7C(57.0214)		
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens OX=9606	Fibrinogen gamma chain 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	18	18	18	208731.28	208731.28	208731.28	8M(15.9949),3C(57.0214), 4C(57.0214),12C(57.0214), 8C(57.0214)		
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens OX=9606	Complement C1q subcomponent subunit C 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	28217.77	28217.77	28217.77			
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens OX=9606	Fibronectin 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	20	20	20	240042.4	240042.4	240042.4	9M(15.9949),5C(57.0214),3C(57.0214)		
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens OX=9606	Albumin 	1:Experimental evidence at protein level	1.0000	0.9990	55	55	55	263	263	263	8442726.0	8442726.0	8442726.0	10C(57.0214), 1C(57.0214), 2C(57.0214),10C(57.0214), 1C(57.0214), 2C(57.0214),1C(57.0214), 2C(57.0214),13C(57.0214), 5C(57.0214), 6C(57.0214),13C(57.0214), 5C(57.0214), 6C(57.0214),3C(57.0214),3C(57.0214),12M(15.9949), 3C(57.0214),6C(57.0214), 7C(57.0214),7C(57.0214),9M(15.9949),10C(57.0214), 9M(15.9949),3C(57.0214),8C(57.0214),2C(57.0214), 3C(57.0214),4C(57.0214), 5C(57.0214),10C(57.0214), 9C(57.0214),10C(57.0214), 6M(15.9949), 9C(57.0214),3C(57.0214),3M(15.9949),2C(57.0214),8C(57.0214), 9C(57.0214),8C(57.0214), 9C(57.0214),11C(57.0214), 2C(57.0214),7C(57.0214),7C(57.0214),7C(57.0214),5C(57.0214)		
sp|P02786|TFR1_HUMAN	P02786	TFR1_HUMAN	TFRC	760	Homo sapiens OX=9606	Transferrin receptor protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	26497.066	26497.066	26497.066			
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens OX=9606	Serotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	17	17	17	33	33	33	293326.7	293326.7	293326.7	12C(57.0214), 4C(57.0214),12C(57.0214), 3C(57.0214),2C(57.0214),12C(57.0214),7M(15.9949),6M(15.9949),10C(57.0214), 2C(57.0214), 3M(15.9949),2C(57.0214),2C(57.0214),9C(57.0214),9C(57.0214)		
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	Homo sapiens OX=9606	Lactotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	54527.7	54527.7	54527.7	5C(57.0214)		
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	Homo sapiens OX=9606	Hemopexin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	40306.285	40306.285	40306.285			
sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	527	Homo sapiens OX=9606	Catalase 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	22	22	22	144164.2	144164.2	144164.2			
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens OX=9606	Fructose-bisphosphate aldolase A 	1:Experimental evidence at protein level	1.0000	0.9990	17	16	17	73	69	73	1729306.8	1729306.8	1729306.8	8C(57.0214)		
sp|P04080|CYTB_HUMAN	P04080	CYTB_HUMAN	CSTB	98	Homo sapiens OX=9606	Cystatin-B 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	75782.15	75782.15	75782.15			
sp|P04083|ANXA1_HUMAN	P04083	ANXA1_HUMAN	ANXA1	346	Homo sapiens OX=9606	Annexin A1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	202737.66	202737.66	202737.66			
sp|P04179|SODM_HUMAN	P04179	SODM_HUMAN	SOD2	222	Homo sapiens OX=9606	Superoxide dismutase [Mn], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	226291.88	226291.88	226291.88			
sp|P04259|K2C6B_HUMAN	P04259	K2C6B_HUMAN	KRT6B	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6B 	1:Experimental evidence at protein level	1.0000	0.9990	31	1	2	120	3	5	1.4071289E7	177892.2	487082.3			
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	Homo sapiens OX=9606	Keratin, type II cytoskeletal 1 	1:Experimental evidence at protein level	1.0000	0.9990	65	50	65	366	252	366	2.6558598E7	2.2188992E7	2.6558598E7	N-term(42.0106),N-term(42.0106),6M(15.9949),2M(15.9949),2M(15.9949), 5M(15.9949),5M(15.9949),1N(54.0474),9M(15.9949),9M(15.9949),9M(15.9949),7M(15.9949),10M(15.9949),6M(15.9949)		
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens OX=9606	Glyceraldehyde-3-phosphate dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	13	11	13	60	56	60	4234188.0	3217592.0	4234188.0	11C(57.0214), 7C(57.0214),4M(15.9949),13C(57.0214),5M(15.9949), 8M(15.9949),8M(15.9949),5M(15.9949), 8M(15.9949),8M(15.9949),8M(15.9949),5M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949)		
sp|P04424|ARLY_HUMAN	P04424	ARLY_HUMAN	ASL	464	Homo sapiens OX=9606	Argininosuccinate lyase 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	6	6	6	45839.44	45839.44	45839.44	9M(15.9949)		
sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	365	Homo sapiens OX=9606	HLA class I histocompatibility antigen, A alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	4	9	3	9	233780.6	21659.21	233780.6	3M(15.9949),7M(15.9949)		
sp|P04632|CPNS1_HUMAN	P04632	CPNS1_HUMAN	CAPNS1	268	Homo sapiens OX=9606	Calpain small subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	9	8	9	51115.7	41429.77	51115.7	2M(15.9949), 6M(15.9949)		
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens OX=9606	Heat shock protein beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	229073.2	229073.2	229073.2			
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	13	13	13	307869.72	307869.72	307869.72			
sp|P04844|RPN2_HUMAN	P04844	RPN2_HUMAN	RPN2	631	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	118255.87	118255.87	118255.87			
sp|P05023|AT1A1_HUMAN	P05023	AT1A1_HUMAN	ATP1A1	1023	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	19	9	19	57	28	57	603260.44	450289.75	603260.44	3M(15.9949),3M(15.9949),2M(15.9949),8M(15.9949),8M(15.9949),7M(15.9949),13M(15.9949)		
sp|P05026|AT1B1_HUMAN	P05026	AT1B1_HUMAN	ATP1B1	303	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	7	7	7	215546.0	215546.0	215546.0	5C(57.0214),10C(57.0214)		
sp|P05089|ARGI1_HUMAN	P05089	ARGI1_HUMAN	ARG1	322	Homo sapiens OX=9606	Arginase-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	129859.31	129859.31	129859.31			
sp|P05091|ALDH2_HUMAN	P05091	ALDH2_HUMAN	ALDH2	517	Homo sapiens OX=9606	Aldehyde dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	10	11	24	23	24	417071.72	417071.72	417071.72	13M(15.9949),3C(57.0214)		
sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	93	Homo sapiens OX=9606	Protein S100-A8 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	14	14	14	283119.06	283119.06	283119.06	6C(57.0214)		
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens OX=9606	ADP/ATP translocase 2 	1:Experimental evidence at protein level	1.0000	0.9990	10	3	10	23	7	23	1395825.2	178063.47	1395825.2	N-term(42.0106)		
sp|P05165|PCCA_HUMAN	P05165	PCCA_HUMAN	PCCA	728	Homo sapiens OX=9606	Propionyl-CoA carboxylase alpha chain, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	77123.32	77123.32	77123.32	1M(15.9949),2M(15.9949)		
sp|P05198|IF2A_HUMAN	P05198	IF2A_HUMAN	EIF2S1	315	Homo sapiens OX=9606	Eukaryotic translation initiation factor 2 subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	269397.6	269397.6	269397.6	3M(15.9949)		
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens OX=9606	60S acidic ribosomal protein P0 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	8	0	8	384530.03	0	384530.03	1C(57.0214)		
sp|P05455|LA_HUMAN	P05455	LA_HUMAN	SSB	408	Homo sapiens OX=9606	Lupus La protein 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	11	11	11	139444.44	139444.44	139444.44	6M(15.9949)		
sp|P05556|ITB1_HUMAN	P05556	ITB1_HUMAN	ITGB1	798	Homo sapiens OX=9606	Integrin beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	7	5	7	122394.34	78830.55	122394.34	10M(15.9949), 7M(15.9949),3M(15.9949)		
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens OX=9606	Keratin, type I cytoskeletal 18 	1:Experimental evidence at protein level	1.0000	0.9990	19	17	18	86	66	76	7122363.0	1895154.0	3585966.0	12M(15.9949),7M(15.9949),9M(15.9949),9M(15.9949)		
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens OX=9606	Keratin, type II cytoskeletal 8 	1:Experimental evidence at protein level	1.0000	0.9990	43	31	35	209	127	147	8570040.0	3628753.8	4290002.0	8M(15.9949),3M(15.9949),3M(15.9949),3M(15.9949),6M(15.9949),4M(15.9949),6M(15.9949),8M(15.9949),7M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),8M(15.9949),9M(15.9949),9M(15.9949),4M(15.9949),8M(15.9949),8M(15.9949)		
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens OX=9606	Gelsolin 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	13	13	13	343590.12	343590.12	343590.12			
