Group	SubGroup	Protein	Protein ID	Entry Name	Gene	Length	Percent Coverage	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
251	a	sp|P05202|AATM_MOUSE	P05202	AATM_MOUSE	Got2	430	78.80	Mus musculus OX=10090	Aspartate aminotransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	18	18	18	43	43	43	     0	     0	     0	1M(15.9949), 2M(15.9949), 4M(15.9949), 6M(15.9949)		
252	a	sp|P06745|G6PI_MOUSE	P06745	G6PI_MOUSE	Gpi	558	61.10	Mus musculus OX=10090	Glucose-6-phosphate isomerase 	1:Experimental evidence at protein level	1.0000	0.9990	11	5	11	24	10	24	     0	     0	     0	3M(15.9949), 5M(15.9949)		
256	a	sp|P07310|KCRM_MOUSE	P07310	KCRM_MOUSE	Ckm	381	21.00	Mus musculus OX=10090	Creatine kinase M-type 	1:Experimental evidence at protein level	1.0000	0.9974	7	0	0	15	0	0	     0	     0	     0			
257	a	sp|P07356|ANXA2_MOUSE	P07356	ANXA2_MOUSE	Anxa2	339	60.20	Mus musculus OX=10090	Annexin A2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0			
259	a	sp|P08113|ENPL_MOUSE	P08113	ENPL_MOUSE	Hsp90b1	802	43.10	Mus musculus OX=10090	Endoplasmin 	1:Experimental evidence at protein level	1.0000	0.9990	14	13	13	22	21	21	     0	     0	     0	4M(15.9949)		
261	a	sp|P08226|APOE_MOUSE	P08226	APOE_MOUSE	Apoe	311	32.50	Mus musculus OX=10090	Apolipoprotein E 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
262	a	sp|P08228|SODC_MOUSE	P08228	SODC_MOUSE	Sod1	154	46.10	Mus musculus OX=10090	Superoxide dismutase [Cu-Zn] 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0			
263	a	sp|P08249|MDHM_MOUSE	P08249	MDHM_MOUSE	Mdh2	338	80.50	Mus musculus OX=10090	Malate dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	30	30	30	     0	     0	     0	10M(15.9949), 1M(15.9949), 8M(15.9949)		
264	a	sp|P08551|NFL_MOUSE	P08551	NFL_MOUSE	Nefl	543	79.60	Mus musculus OX=10090	Neurofilament light polypeptide 	1:Experimental evidence at protein level	1.0000	0.9990	23	20	23	52	41	52	     0	     0	     0	13M(15.9949), 2M(15.9949), 8M(15.9949)		
265	a	sp|P08553|NFM_MOUSE	P08553	NFM_MOUSE	Nefm	848	63.30	Mus musculus OX=10090	Neurofilament medium polypeptide 	1:Experimental evidence at protein level	1.0000	0.9990	22	18	19	51	39	40	     0	     0	     0	5M(15.9949), 7M(15.9949), 8M(15.9949)		
266	a	sp|P09041|PGK2_MOUSE	P09041	PGK2_MOUSE	Pgk2	417	27.60	Mus musculus OX=10090	Phosphoglycerate kinase 2 	1:Experimental evidence at protein level	1.0000	0.9990	5	0	0	12	0	0	     0	     0	     0			
267	a	sp|P09103|PDIA1_MOUSE	P09103	PDIA1_MOUSE	P4hb	509	45.60	Mus musculus OX=10090	Protein disulfide-isomerase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	1M(15.9949), 8M(15.9949)		
268	a	sp|P09405|NUCL_MOUSE	P09405	NUCL_MOUSE	Ncl	707	28.70	Mus musculus OX=10090	Nucleolin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	     0	     0	     0			
269	a	sp|P09411|PGK1_MOUSE	P09411	PGK1_MOUSE	Pgk1	417	84.70	Mus musculus OX=10090	Phosphoglycerate kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	14	9	14	24	12	24	     0	     0	     0	3M(15.9949), 5M(15.9949), 6M(15.9949), 7M(15.9949)		
270	a	sp|P09528|FRIH_MOUSE	P09528	FRIH_MOUSE	Fth1	182	39.60	Mus musculus OX=10090	Ferritin heavy chain 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
271	a	sp|P09541|MYL4_MOUSE	P09541	MYL4_MOUSE	Myl4	193	29.50	Mus musculus OX=10090	Myosin light chain 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
272	a	sp|P09671|SODM_MOUSE	P09671	SODM_MOUSE	Sod2	222	30.20	Mus musculus OX=10090	Superoxide dismutase [Mn], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	     0	     0	     0			
275	a	sp|P10518|HEM2_MOUSE	P10518	HEM2_MOUSE	Alad	330	36.40	Mus musculus OX=10090	Delta-aminolevulinic acid dehydratase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	7M(15.9949)		
276	a	sp|P10637|TAU_MOUSE	P10637	TAU_MOUSE	Mapt	733	26.70	Mus musculus OX=10090	Microtubule-associated protein tau 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	15	15	15	     0	     0	     0	8M(15.9949)		
278	a	sp|P10852|4F2_MOUSE	P10852	4F2_MOUSE	Slc3a2	526	31.90	Mus musculus OX=10090	4F2 cell-surface antigen heavy chain 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	17	17	17	     0	     0	     0			
279	a	sp|P10853|H2B1F_MOUSE	P10853	H2B1F_MOUSE	H2bc7	126	55.60	Mus musculus OX=10090	Histone H2B type 1-F/J/L 	1:Experimental evidence at protein level	1.0000	0.9990	6	0	6	17	0	17	     0	     0	     0			sp|P10854|H2B1M_MOUSE, sp|Q64475|H2B1B_MOUSE, sp|Q64478|H2B1H_MOUSE, sp|Q64525|H2B2B_MOUSE, sp|Q6ZWY9|H2B1C_MOUSE, sp|Q8CGP1|H2B1K_MOUSE, sp|Q8CGP2|H2B1P_MOUSE
280	a	sp|P10922|H10_MOUSE	P10922	H10_MOUSE	H1-0	194	33.00	Mus musculus OX=10090	Histone H1.0 	2:Experimental evidence at transcript level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
284	a	sp|P11404|FABPH_MOUSE	P11404	FABPH_MOUSE	Fabp3	133	42.10	Mus musculus OX=10090	Fatty acid-binding protein, heart 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
286	a	sp|P11983|TCPA_MOUSE	P11983	TCPA_MOUSE	Tcp1	556	55.90	Mus musculus OX=10090	T-complex protein 1 subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	11	11	11	     0	     0	     0	8M(15.9949)		
289	a	sp|P12382|PFKAL_MOUSE	P12382	PFKAL_MOUSE	Pfkl	780	42.30	Mus musculus OX=10090	ATP-dependent 6-phosphofructokinase, liver type 	1:Experimental evidence at protein level	1.0000	0.9990	9	3	3	14	3	3	     0	     0	     0			
293	a	sp|P12849|KAP1_MOUSE	P12849	KAP1_MOUSE	Prkar1b	381	27.00	Mus musculus OX=10090	cAMP-dependent protein kinase type I-beta regulatory subunit 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	0	1	0	0	     0	     0	     0			
294	a	sp|P12960|CNTN1_MOUSE	P12960	CNTN1_MOUSE	Cntn1	1020	52.00	Mus musculus OX=10090	Contactin-1 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	22	22	22	     0	     0	     0	10M(15.9949), 13M(15.9949), 8M(15.9949)		
295	a	sp|P12970|RL7A_MOUSE	P12970	RL7A_MOUSE	Rpl7a	266	45.50	Mus musculus OX=10090	60S ribosomal protein L7a 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
296	a	sp|P13020|GELS_MOUSE	P13020	GELS_MOUSE	Gsn	780	26.40	Mus musculus OX=10090	Gelsolin 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	3	1	3	     0	     0	     0			
297	a	sp|P13707|GPDA_MOUSE	P13707	GPDA_MOUSE	Gpd1	349	36.10	Mus musculus OX=10090	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0	3M(15.9949)		
298	a	sp|P14094|AT1B1_MOUSE	P14094	AT1B1_MOUSE	Atp1b1	304	66.80	Mus musculus OX=10090	Sodium/potassium-transporting ATPase subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	27	27	27	     0	     0	     0	9M(15.9949)		
299	a	sp|P14115|RL27A_MOUSE	P14115	RL27A_MOUSE	Rpl27a	148	27.70	Mus musculus OX=10090	60S ribosomal protein L27a 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
300	a	sp|P14131|RS16_MOUSE	P14131	RS16_MOUSE	Rps16	146	54.10	Mus musculus OX=10090	40S ribosomal protein S16 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0			
301	a	sp|P14148|RL7_MOUSE	P14148	RL7_MOUSE	Rpl7	270	31.90	Mus musculus OX=10090	60S ribosomal protein L7 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0	5M(15.9949)		
302	a	sp|P14152|MDHC_MOUSE	P14152	MDHC_MOUSE	Mdh1	334	73.40	Mus musculus OX=10090	Malate dehydrogenase, cytoplasmic 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	10	10	10	     0	     0	     0			
303	a	sp|P14206|RSSA_MOUSE	P14206	RSSA_MOUSE	Rpsa	295	43.70	Mus musculus OX=10090	40S ribosomal protein SA 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0			
304	a	sp|P14211|CALR_MOUSE	P14211	CALR_MOUSE	Calr	416	40.60	Mus musculus OX=10090	Calreticulin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	7	7	7	     0	     0	     0			
305	a	sp|P14231|AT1B2_MOUSE	P14231	AT1B2_MOUSE	Atp1b2	290	46.60	Mus musculus OX=10090	Sodium/potassium-transporting ATPase subunit beta-2 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	15	15	15	     0	     0	     0	7M(15.9949)		
307	a	sp|P14685|PSMD3_MOUSE	P14685	PSMD3_MOUSE	Psmd3	530	42.50	Mus musculus OX=10090	26S proteasome non-ATPase regulatory subunit 3 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	9	9	9	     0	     0	     0	1M(15.9949), 2M(15.9949)		
308	a	sp|P14733|LMNB1_MOUSE	P14733	LMNB1_MOUSE	Lmnb1	588	57.10	Mus musculus OX=10090	Lamin-B1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	8	8	8	     0	     0	     0	5M(15.9949), 7M(15.9949)		
309	a	sp|P14824|ANXA6_MOUSE	P14824	ANXA6_MOUSE	Anxa6	673	49.50	Mus musculus OX=10090	Annexin A6 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	10	10	10	     0	     0	     0	1M(15.9949), 5M(15.9949)		
310	a	sp|P14869|RLA0_MOUSE	P14869	RLA0_MOUSE	Rplp0	317	17.40	Mus musculus OX=10090	60S acidic ribosomal protein P0 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
311	a	sp|P14873|MAP1B_MOUSE	P14873	MAP1B_MOUSE	Map1b	2464	19.20	Mus musculus OX=10090	Microtubule-associated protein 1B 	1:Experimental evidence at protein level	1.0000	0.9990	9	8	8	10	9	9	     0	     0	     0	2M(15.9949), 3M(15.9949)		
312	a	sp|P15105|GLNA_MOUSE	P15105	GLNA_MOUSE	Glul	373	66.50	Mus musculus OX=10090	Glutamine synthetase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	27	27	27	     0	     0	     0	1M(15.9949), 2M(15.9949), 4M(15.9949), N-term(42.0106)		
313	a	sp|P15508|SPTB1_MOUSE	P15508	SPTB1_MOUSE	Sptb	2128	24.20	Mus musculus OX=10090	Spectrin beta chain, erythrocytic 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	2	0	0	     0	     0	     0			
314	a	sp|P15532|NDKA_MOUSE	P15532	NDKA_MOUSE	Nme1	152	82.20	Mus musculus OX=10090	Nucleoside diphosphate kinase A 	1:Experimental evidence at protein level	1.0000	0.9990	7	4	7	23	5	23	     0	     0	     0	2M(15.9949)		
319	a	sp|P16546|SPTN1_MOUSE	P16546	SPTN1_MOUSE	Sptan1	2472	76.00	Mus musculus OX=10090	Spectrin alpha chain, non-erythrocytic 1 	1:Experimental evidence at protein level	1.0000	0.9990	74	73	74	156	155	156	     0	     0	     0	1M(15.9949), 2M(15.9949), 3M(15.9949), 4M(15.9949), 5M(15.9949), 6M(15.9949), 8M(15.9949), 9M(15.9949)		
320	a	sp|P16627|HS71L_MOUSE	P16627	HS71L_MOUSE	Hspa1l	641	40.90	Mus musculus OX=10090	Heat shock 70 kDa protein 1-like 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	0	16	0	0	     0	     0	     0			
322	a	sp|P17156|HSP72_MOUSE	P17156	HSP72_MOUSE	Hspa2	633	61.50	Mus musculus OX=10090	Heat shock-related 70 kDa protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	10	0	0	41	0	0	     0	     0	     0			
324	a	sp|P17563|SBP1_MOUSE	P17563	SBP1_MOUSE	Selenbp1	472	23.10	Mus musculus OX=10090	Methanethiol oxidase 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
326	a	sp|P17751|TPIS_MOUSE	P17751	TPIS_MOUSE	Tpi1	249	86.70	Mus musculus OX=10090	Triosephosphate isomerase 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	14	14	14	     0	     0	     0	11M(15.9949), 14M(15.9949)		
327	a	sp|P17809|GTR1_MOUSE	P17809	GTR1_MOUSE	Slc2a1	492	19.10	Mus musculus OX=10090	Solute carrier family 2, facilitated glucose transporter member 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
328	a	sp|P17879|HS71B_MOUSE	P17879	HS71B_MOUSE	Hspa1b	642	39.50	Mus musculus OX=10090	Heat shock 70 kDa protein 1B 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	15	0	0	     0	     0	     0			sp|Q61696|HS71A_MOUSE
330	a	sp|P18572|BASI_MOUSE	P18572	BASI_MOUSE	Bsg	389	19.50	Mus musculus OX=10090	Basigin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	     0	     0	     0			
331	a	sp|P18760|COF1_MOUSE	P18760	COF1_MOUSE	Cfl1	166	78.30	Mus musculus OX=10090	Cofilin-1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	13	10	13	     0	     0	     0	N-term(42.0106)		
332	a	sp|P19096|FAS_MOUSE	P19096	FAS_MOUSE	Fasn	2504	31.80	Mus musculus OX=10090	Fatty acid synthase 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	12	12	12	     0	     0	     0	8M(15.9949)		
334	a	sp|P19253|RL13A_MOUSE	P19253	RL13A_MOUSE	Rpl13a	203	14.80	Mus musculus OX=10090	60S ribosomal protein L13a 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	     0	     0	     0			
336	a	sp|P19536|COX5B_MOUSE	P19536	COX5B_MOUSE	Cox5b	128	51.60	Mus musculus OX=10090	Cytochrome c oxidase subunit 5B, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	3M(15.9949), 7M(15.9949)		
337	a	sp|P19783|COX41_MOUSE	P19783	COX41_MOUSE	Cox4i1	169	61.50	Mus musculus OX=10090	Cytochrome c oxidase subunit 4 isoform 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	9	9	9	     0	     0	     0	10M(15.9949), 5M(15.9949)		
338	a	sp|P20029|BIP_MOUSE	P20029	BIP_MOUSE	Hspa5	655	55.90	Mus musculus OX=10090	Endoplasmic reticulum chaperone BiP 	1:Experimental evidence at protein level	1.0000	0.9990	9	7	7	10	7	7	     0	     0	     0	11M(15.9949), 1M(15.9949), 2M(15.9949)		
340	a	sp|P20108|PRDX3_MOUSE	P20108	PRDX3_MOUSE	Prdx3	257	46.70	Mus musculus OX=10090	Thioredoxin-dependent peroxide reductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	     0	     0	     0			
341	a	sp|P20357|MTAP2_MOUSE	P20357	MTAP2_MOUSE	Map2	1828	31.10	Mus musculus OX=10090	Microtubule-associated protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	8	8	8	     0	     0	     0			
342	a	sp|P20917|MAG_MOUSE	P20917	MAG_MOUSE	Mag	627	41.00	Mus musculus OX=10090	Myelin-associated glycoprotein 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	11	10	11	     0	     0	     0			
344	a	sp|P21271|MYO5B_MOUSE	P21271	MYO5B_MOUSE	Myo5b	1818	11.80	Mus musculus OX=10090	Unconventional myosin-Vb 	1:Experimental evidence at protein level	1.0000	0.9963	3	0	0	6	0	0	     0	     0	     0			
345	a	sp|P21278|GNA11_MOUSE	P21278	GNA11_MOUSE	Gna11	359	35.90	Mus musculus OX=10090	Guanine nucleotide-binding protein subunit alpha-11 	1:Experimental evidence at protein level	1.0000	0.9990	4	0	0	4	0	0	     0	     0	     0			
346	a	sp|P21279|GNAQ_MOUSE	P21279	GNAQ_MOUSE	Gnaq	359	41.50	Mus musculus OX=10090	Guanine nucleotide-binding protein G(q) subunit alpha 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	4	5	1	4	     0	     0	     0	1M(15.9949)		
347	a	sp|P21460|CYTC_MOUSE	P21460	CYTC_MOUSE	Cst3	140	32.10	Mus musculus OX=10090	Cystatin-C 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
348	a	sp|P21619|LMNB2_MOUSE	P21619	LMNB2_MOUSE	Lmnb2	596	41.10	Mus musculus OX=10090	Lamin-B2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	     0	     0	     0			
353	a	sp|P23116|EIF3A_MOUSE	P23116	EIF3A_MOUSE	Eif3a	1344	22.80	Mus musculus OX=10090	Eukaryotic translation initiation factor 3 subunit A 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	     0	     0	     0	4M(15.9949), 7M(15.9949)		
357	a	sp|P23506|PIMT_MOUSE	P23506	PIMT_MOUSE	Pcmt1	227	68.70	Mus musculus OX=10090	Protein-L-isoaspartate(D-aspartate) O-methyltransferase 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	5M(15.9949)		
359	a	sp|P24270|CATA_MOUSE	P24270	CATA_MOUSE	Cat	527	45.20	Mus musculus OX=10090	Catalase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	     0	     0	     0			
360	a	sp|P24288|BCAT1_MOUSE	P24288	BCAT1_MOUSE	Bcat1	386	10.10	Mus musculus OX=10090	Branched-chain-amino-acid aminotransferase, cytosolic 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
362	a	sp|P24527|LKHA4_MOUSE	P24527	LKHA4_MOUSE	Lta4h	611	28.50	Mus musculus OX=10090	Leukotriene A-4 hydrolase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
365	a	sp|P25444|RS2_MOUSE	P25444	RS2_MOUSE	Rps2	293	53.20	Mus musculus OX=10090	40S ribosomal protein S2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0			
367	a	sp|P26040|EZRI_MOUSE	P26040	EZRI_MOUSE	Ezr	586	41.60	Mus musculus OX=10090	Ezrin 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	4	0	4	     0	     0	     0	11M(15.9949)		
368	a	sp|P26041|MOES_MOUSE	P26041	MOES_MOUSE	Msn	577	37.40	Mus musculus OX=10090	Moesin 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	1	4	1	1	     0	     0	     0			
370	a	sp|P26516|PSMD7_MOUSE	P26516	PSMD7_MOUSE	Psmd7	321	38.00	Mus musculus OX=10090	26S proteasome non-ATPase regulatory subunit 7 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
373	a	sp|P26883|FKB1A_MOUSE	P26883	FKB1A_MOUSE	Fkbp1a	108	36.10	Mus musculus OX=10090	Peptidyl-prolyl cis-trans isomerase FKBP1A 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0	9M(15.9949)		
374	a	sp|P27546|MAP4_MOUSE	P27546	MAP4_MOUSE	Map4	1125	5.40	Mus musculus OX=10090	Microtubule-associated protein 4 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
378	a	sp|P27773|PDIA3_MOUSE	P27773	PDIA3_MOUSE	Pdia3	505	60.80	Mus musculus OX=10090	Protein disulfide-isomerase A3 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	13	13	13	     0	     0	     0	3M(15.9949)		
382	a	sp|P28650|PURA1_MOUSE	P28650	PURA1_MOUSE	Adss1	457	33.00	Mus musculus OX=10090	Adenylosuccinate synthetase isozyme 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0	6M(15.9949)		
383	a	sp|P28656|NP1L1_MOUSE	P28656	NP1L1_MOUSE	Nap1l1	391	22.30	Mus musculus OX=10090	Nucleosome assembly protein 1-like 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	0	1	1	0	1	     0	     0	     0			
385	a	sp|P28663|SNAB_MOUSE	P28663	SNAB_MOUSE	Napb	298	76.80	Mus musculus OX=10090	Beta-soluble NSF attachment protein 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	16	11	16	     0	     0	     0	4M(15.9949), 6M(15.9949)		
386	a	sp|P28738|KIF5C_MOUSE	P28738	KIF5C_MOUSE	Kif5c	956	39.90	Mus musculus OX=10090	Kinesin heavy chain isoform 5C 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	2	1	2	     0	     0	     0			
388	a	sp|P29341|PABP1_MOUSE	P29341	PABP1_MOUSE	Pabpc1	636	29.20	Mus musculus OX=10090	Polyadenylate-binding protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	     0	     0	     0	5M(15.9949)		
389	a	sp|P29387|GBB4_MOUSE	P29387	GBB4_MOUSE	Gnb4	340	30.30	Mus musculus OX=10090	Guanine nucleotide-binding protein subunit beta-4 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	0	7	0	0	     0	     0	     0			
394	a	sp|P30275|KCRU_MOUSE	P30275	KCRU_MOUSE	Ckmt1	418	59.30	Mus musculus OX=10090	Creatine kinase U-type, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	18	18	18	     0	     0	     0			
396	a	sp|P30677|GNA14_MOUSE	P30677	GNA14_MOUSE	Gna14	355	26.50	Mus musculus OX=10090	Guanine nucleotide-binding protein subunit alpha-14 	1:Experimental evidence at protein level	1.0000	0.9989	3	0	0	3	0	0	     0	     0	     0			
399	a	sp|P31324|KAP3_MOUSE	P31324	KAP3_MOUSE	Prkar2b	416	49.30	Mus musculus OX=10090	cAMP-dependent protein kinase type II-beta regulatory subunit 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
400	a	sp|P31648|SC6A1_MOUSE	P31648	SC6A1_MOUSE	Slc6a1	599	25.70	Mus musculus OX=10090	Sodium- and chloride-dependent GABA transporter 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	4	4	4	     0	     0	     0	2M(15.9949)		
402	a	sp|P31938|MP2K1_MOUSE	P31938	MP2K1_MOUSE	Map2k1	393	46.80	Mus musculus OX=10090	Dual specificity mitogen-activated protein kinase kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	8	6	8	12	10	12	     0	     0	     0	10M(15.9949), 11M(15.9949)		
404	a	sp|P32037|GTR3_MOUSE	P32037	GTR3_MOUSE	Slc2a3	493	18.30	Mus musculus OX=10090	Solute carrier family 2, facilitated glucose transporter member 3 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	5	5	5	     0	     0	     0	10M(15.9949)		
407	a	sp|P32848|PRVA_MOUSE	P32848	PRVA_MOUSE	Pvalb	110	77.30	Mus musculus OX=10090	Parvalbumin alpha 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	2M(15.9949), N-term(42.0106)		
408	a	sp|P32883|RASK_MOUSE	P32883	RASK_MOUSE	Kras	189	30.70	Mus musculus OX=10090	GTPase KRas 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	0	4	0	0	     0	     0	     0			
412	a	sp|P34152|FAK1_MOUSE	P34152	FAK1_MOUSE	Ptk2	1052	11.30	Mus musculus OX=10090	Focal adhesion kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	     0	     0	     0	9K(54.0474)		
413	a	sp|P34884|MIF_MOUSE	P34884	MIF_MOUSE	Mif	115	52.20	Mus musculus OX=10090	Macrophage migration inhibitory factor 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	     0	     0	     0			
417	a	sp|P35278|RAB5C_MOUSE	P35278	RAB5C_MOUSE	Rab5c	216	46.30	Mus musculus OX=10090	Ras-related protein Rab-5C 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	1	5	1	1	     0	     0	     0			
418	a	sp|P35282|RAB21_MOUSE	P35282	RAB21_MOUSE	Rab21	222	40.10	Mus musculus OX=10090	Ras-related protein Rab-21 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	     0	     0	     0	N-term(42.0106)		
421	a	sp|P35438|NMDZ1_MOUSE	P35438	NMDZ1_MOUSE	Grin1	938	21.70	Mus musculus OX=10090	Glutamate receptor ionotropic, NMDA 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	     0	     0	     0	7M(15.9949)		
422	a	sp|P35486|ODPA_MOUSE	P35486	ODPA_MOUSE	Pdha1	390	60.80	Mus musculus OX=10090	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	11	11	11	18	18	18	     0	     0	     0	1M(15.9949), 3M(15.9949), 6M(15.9949), 7M(15.9949)		
424	a	sp|P35505|FAAA_MOUSE	P35505	FAAA_MOUSE	Fah	419	24.60	Mus musculus OX=10090	Fumarylacetoacetase 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	     0	     0	     0			
