Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O95782|AP2A1_HUMAN	O95782	AP2A1_HUMAN	AP2A1	977	Homo sapiens OX=9606	AP-2 complex subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	35763.664	35763.664	35763.664	9M(15.9949)		
sp|O95793|STAU1_HUMAN	O95793	STAU1_HUMAN	STAU1	577	Homo sapiens OX=9606	Double-stranded RNA-binding protein Staufen homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	4	4	4	27526.62	27526.62	27526.62			
sp|O95831|AIFM1_HUMAN	O95831	AIFM1_HUMAN	AIFM1	613	Homo sapiens OX=9606	Apoptosis-inducing factor 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	3	3	3	44268.062	44268.062	44268.062			
sp|O95861|BPNT1_HUMAN	O95861	BPNT1_HUMAN	BPNT1	308	Homo sapiens OX=9606	3'(2'),5'-bisphosphate nucleotidase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	51302.78	51302.78	51302.78	8M(15.9949), N-term(42.0106)		
sp|O95865|DDAH2_HUMAN	O95865	DDAH2_HUMAN	DDAH2	285	Homo sapiens OX=9606	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	3	7	6	6	52732.586	49112.66	49112.66			
sp|O95870|ABHGA_HUMAN	O95870	ABHGA_HUMAN	ABHD16A	558	Homo sapiens OX=9606	Phosphatidylserine lipase ABHD16A 	1:Experimental evidence at protein level	1.0000	0.9984	1	1	1	2	2	2	10407.105	10407.105	10407.105	3M(15.9949)		
sp|O95994|AGR2_HUMAN	O95994	AGR2_HUMAN	AGR2	175	Homo sapiens OX=9606	Anterior gradient protein 2 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	211352.16	211352.16	211352.16			
sp|O96000|NDUBA_HUMAN	O96000	NDUBA_HUMAN	NDUFB10	172	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	41246.133	41246.133	41246.133	9C(57.0214)		
sp|P00326|ADH1G_HUMAN	P00326	ADH1G_HUMAN	ADH1C	375	Homo sapiens OX=9606	Alcohol dehydrogenase 1C 	1:Experimental evidence at protein level	1.0000	0.9990	8	2	8	19	4	19	220967.2	26553.074	220967.2	9C(57.0214)		
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	Homo sapiens OX=9606	L-lactate dehydrogenase A chain 	1:Experimental evidence at protein level	1.0000	0.9990	12	10	12	38	26	38	2560411.2	1852772.6	2560411.2	6C(57.0214),5M(15.9949),7M(15.9949),8M(15.9949),8M(15.9949)		
sp|P00352|AL1A1_HUMAN	P00352	AL1A1_HUMAN	ALDH1A1	501	Homo sapiens OX=9606	Retinal dehydrogenase 1 	1:Experimental evidence at protein level	1.0000	0.9985	3	2	2	4	3	3	84041.0	66805.16	66805.16			
sp|P00367|DHE3_HUMAN	P00367	DHE3_HUMAN	GLUD1	558	Homo sapiens OX=9606	Glutamate dehydrogenase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	5	0	5	186793.45	0	186793.45	1M(15.9949)		
sp|P00390|GSHR_HUMAN	P00390	GSHR_HUMAN	GSR	522	Homo sapiens OX=9606	Glutathione reductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	4	4	4	32200.938	32200.938	32200.938			
sp|P00403|COX2_HUMAN	P00403	COX2_HUMAN	MT-CO2	227	Homo sapiens OX=9606	Cytochrome c oxidase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	45893.86	45893.86	45893.86			
sp|P00505|AATM_HUMAN	P00505	AATM_HUMAN	GOT2	430	Homo sapiens OX=9606	Aspartate aminotransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	17	17	17	232630.45	232630.45	232630.45	1M(15.9949),6M(15.9949), 8C(57.0214),2M(15.9949),4M(15.9949)		
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	Homo sapiens OX=9606	Phosphoglycerate kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	13	11	13	44	36	44	911370.75	835953.06	911370.75	2C(57.0214),3M(15.9949),7M(15.9949),7M(15.9949),3M(15.9949),5M(15.9949),5M(15.9949),3M(15.9949)		
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens OX=9606	Haptoglobin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	64004.445	64004.445	64004.445			
sp|P00915|CAH1_HUMAN	P00915	CAH1_HUMAN	CA1	261	Homo sapiens OX=9606	Carbonic anhydrase 1 	1:Experimental evidence at protein level	1.0000	0.9987	2	2	2	3	3	3	67245.36	67245.36	67245.36			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	Homo sapiens OX=9606	Carbonic anhydrase 2 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	8200.662	8200.662	8200.662			
sp|P00966|ASSY_HUMAN	P00966	ASSY_HUMAN	ASS1	412	Homo sapiens OX=9606	Argininosuccinate synthase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	251260.31	251260.31	251260.31	1M(15.9949)		
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens OX=9606	Alpha-1-antitrypsin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	122519.14	122519.14	122519.14	3M(15.9949), 9C(57.0214)		
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens OX=9606	Alpha-1-antichymotrypsin 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	4	4	4	106756.484	106756.484	106756.484			
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens OX=9606	Alpha-2-macroglobulin 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	9	9	9	263916.12	263916.12	263916.12	9C(57.0214),5M(15.9949),9M(15.9949)		
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens OX=9606	Complement C3 	1:Experimental evidence at protein level	1.0000	0.9990	14	14	14	27	27	27	123524.43	123524.43	123524.43	7M(15.9949),15M(15.9949),1C(57.0214), 6C(57.0214)		
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 3-30 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	3	0	3	34932.15	0	34932.15	7M(15.9949),9C(57.0214)		sp|P0DP03|HVC05_HUMAN
sp|P01833|PIGR_HUMAN	P01833	PIGR_HUMAN	PIGR	764	Homo sapiens OX=9606	Polymeric immunoglobulin receptor 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	11	11	11	64583.336	64583.336	64583.336	7C(57.0214),5C(57.0214)		
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	326	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 2 	1:Experimental evidence at protein level	1.0000	0.9990	6	0	2	31	0	7	1754078.2	0	373995.75	11C(57.0214)		
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	377	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 3 	1:Experimental evidence at protein level	1.0000	0.9990	9	2	9	42	9	42	1963204.2	214547.44	1963204.2	2C(57.0214), 8C(57.0214),4M(15.9949),10C(57.0214),11C(57.0214),10C(57.0214),10C(57.0214),7C(57.0214)		
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	453	Homo sapiens OX=9606	Immunoglobulin heavy constant mu 	1:Experimental evidence at protein level	1.0000	0.9990	6	1	6	16	4	16	80754.58	14500.727	80754.58	7M(15.9949),3C(57.0214)		
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	353	Homo sapiens OX=9606	Immunoglobulin heavy constant alpha 1 	1:Experimental evidence at protein level	1.0000	0.9990	9	2	9	31	6	31	1300363.2	657241.6	1300363.2	4C(57.0214)		
sp|P01889|HLAB_HUMAN	P01889	HLAB_HUMAN	HLA-B	362	Homo sapiens OX=9606	HLA class I histocompatibility antigen, B alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	1	7	0	2	36191.426	0	20724.0			
sp|P02042|HBD_HUMAN	P02042	HBD_HUMAN	HBD	147	Homo sapiens OX=9606	Hemoglobin subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	10	3	3	36	11	11	1798177.6	113189.016	113189.016	6M(15.9949)		
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens OX=9606	Collagen alpha-1(I) chain 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	11	11	11	197097.56	197097.56	197097.56	11M(15.9949)		
sp|P02462|CO4A1_HUMAN	P02462	CO4A1_HUMAN	COL4A1	1669	Homo sapiens OX=9606	Collagen alpha-1(IV) chain 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	4	1	4	183530.9	43737.066	183530.9	12C(57.0214),7C(57.0214)		
sp|P02533|K1C14_HUMAN	P02533	K1C14_HUMAN	KRT14	472	Homo sapiens OX=9606	Keratin, type I cytoskeletal 14 	1:Experimental evidence at protein level	1.0000	0.9990	22	5	13	99	15	42	1.5267104E7	810475.06	1555647.6	6M(15.9949),5M(15.9949),5M(15.9949)		
sp|P02538|K2C6A_HUMAN	P02538	K2C6A_HUMAN	KRT6A	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6A 	1:Experimental evidence at protein level	1.0000	0.9990	33	3	18	119	6	42	9161777.0	303867.75	797542.25	N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106),2M(15.9949)		
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens OX=9606	Prelamin-A/C 	1:Experimental evidence at protein level	1.0000	0.9990	31	29	31	83	78	83	1812787.6	1812787.6	1812787.6	6M(15.9949),4M(15.9949),4M(15.9949),13M(15.9949),13M(15.9949),7M(15.9949)		
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens OX=9606	Apolipoprotein A-I 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	15	15	15	288245.2	288245.2	288245.2	5M(15.9949)		
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens OX=9606	Apolipoprotein E 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	50964.266	50964.266	50964.266			
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens OX=9606	Fibrinogen alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	16	16	16	204464.11	204464.11	204464.11	1M(15.9949)		
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens OX=9606	Fibrinogen beta chain 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	79496.03	79496.03	79496.03	2C(57.0214),12C(57.0214), 9M(15.9949)		
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens OX=9606	Fibrinogen gamma chain 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	13	13	13	147435.83	147435.83	147435.83	3C(57.0214), 4C(57.0214),8M(15.9949)		
sp|P02743|SAMP_HUMAN	P02743	SAMP_HUMAN	APCS	223	Homo sapiens OX=9606	Serum amyloid P-component 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	22897.822	22897.822	22897.822			
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens OX=9606	Complement C1q subcomponent subunit C 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	8748.712	8748.712	8748.712			
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens OX=9606	Fibronectin 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	14	14	14	196458.62	196458.62	196458.62	3C(57.0214), 5C(57.0214),9M(15.9949),3C(57.0214),5C(57.0214)		
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens OX=9606	Albumin 	1:Experimental evidence at protein level	1.0000	0.9990	40	40	40	189	189	189	9668203.0	9668203.0	9668203.0	4C(57.0214), 5C(57.0214),2C(57.0214),11C(57.0214), 2C(57.0214),3C(57.0214),9M(15.9949),10C(57.0214), 1C(57.0214), 2C(57.0214),10C(57.0214), 1C(57.0214), 2C(57.0214),1C(57.0214), 2C(57.0214),3C(57.0214),2C(57.0214), 3C(57.0214),10C(57.0214), 9C(57.0214),10C(57.0214), 6M(15.9949), 9C(57.0214),5C(57.0214),6C(57.0214), 7C(57.0214),7C(57.0214),7C(57.0214),7C(57.0214),8C(57.0214),3C(57.0214),8C(57.0214), 9C(57.0214),8C(57.0214), 9C(57.0214)		
sp|P02786|TFR1_HUMAN	P02786	TFR1_HUMAN	TFRC	760	Homo sapiens OX=9606	Transferrin receptor protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	25819.906	25819.906	25819.906			
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens OX=9606	Serotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	22	22	22	180233.27	180233.27	180233.27	7M(15.9949),6C(57.0214),2C(57.0214),2C(57.0214),12C(57.0214), 4C(57.0214),12C(57.0214), 4C(57.0214),6M(15.9949),7C(57.0214),9C(57.0214)		
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	Homo sapiens OX=9606	Lactotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	37533.3	37533.3	37533.3			
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	Homo sapiens OX=9606	Hemopexin 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	3	2	3	64913.695	44383.586	64913.695	4M(15.9949), 6C(57.0214),4M(15.9949)		
sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	527	Homo sapiens OX=9606	Catalase 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	16	16	16	92992.93	92992.93	92992.93			
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens OX=9606	Fructose-bisphosphate aldolase A 	1:Experimental evidence at protein level	1.0000	0.9990	16	15	16	61	58	61	1366935.0	1366935.0	1366935.0	8C(57.0214)		
sp|P04080|CYTB_HUMAN	P04080	CYTB_HUMAN	CSTB	98	Homo sapiens OX=9606	Cystatin-B 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	12805.7295	12805.7295	12805.7295			
sp|P04083|ANXA1_HUMAN	P04083	ANXA1_HUMAN	ANXA1	346	Homo sapiens OX=9606	Annexin A1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	12	12	12	101918.76	101918.76	101918.76			
sp|P04179|SODM_HUMAN	P04179	SODM_HUMAN	SOD2	222	Homo sapiens OX=9606	Superoxide dismutase [Mn], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	155853.61	155853.61	155853.61			
sp|P04259|K2C6B_HUMAN	P04259	K2C6B_HUMAN	KRT6B	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6B 	1:Experimental evidence at protein level	1.0000	0.9990	31	2	3	120	5	9	1.1104568E7	216436.92	507146.28			
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	Homo sapiens OX=9606	Keratin, type II cytoskeletal 1 	1:Experimental evidence at protein level	1.0000	0.9990	59	46	59	309	214	309	1.9725398E7	1.9725398E7	1.9725398E7	9M(15.9949),7M(15.9949),N-term(42.0106),N-term(42.0106),N-term(42.0106),9M(15.9949),6M(15.9949),5M(15.9949),2M(15.9949),2M(15.9949), 5M(15.9949)		
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens OX=9606	Glyceraldehyde-3-phosphate dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	48	48	48	1947799.1	1947799.1	1947799.1	5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),8M(15.9949),5M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),8M(15.9949),8M(15.9949)		
sp|P04424|ARLY_HUMAN	P04424	ARLY_HUMAN	ASL	464	Homo sapiens OX=9606	Argininosuccinate lyase 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	2	2	2	13333.317	13333.317	13333.317			
sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	365	Homo sapiens OX=9606	HLA class I histocompatibility antigen, A alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	3	1	3	16	2	16	73506.97	44351.375	73506.97	7M(15.9949)		
sp|P04632|CPNS1_HUMAN	P04632	CPNS1_HUMAN	CAPNS1	268	Homo sapiens OX=9606	Calpain small subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	7	7	7	18279.408	18279.408	18279.408	2M(15.9949), 6M(15.9949)		
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens OX=9606	Heat shock protein beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	263003.28	263003.28	263003.28			
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	15	15	15	275126.22	275126.22	275126.22			
sp|P04844|RPN2_HUMAN	P04844	RPN2_HUMAN	RPN2	631	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	95107.02	95107.02	95107.02			
sp|P05023|AT1A1_HUMAN	P05023	AT1A1_HUMAN	ATP1A1	1023	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	22	11	22	46	25	46	384458.53	356010.88	384458.53	2M(15.9949),7C(57.0214),7M(15.9949),8M(15.9949),13M(15.9949),3M(15.9949),3M(15.9949)		
sp|P05026|AT1B1_HUMAN	P05026	AT1B1_HUMAN	ATP1B1	303	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	127027.54	127027.54	127027.54	5C(57.0214),10C(57.0214)		
sp|P05089|ARGI1_HUMAN	P05089	ARGI1_HUMAN	ARG1	322	Homo sapiens OX=9606	Arginase-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	63483.28	63483.28	63483.28			
sp|P05091|ALDH2_HUMAN	P05091	ALDH2_HUMAN	ALDH2	517	Homo sapiens OX=9606	Aldehyde dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	7	8	16	15	16	324601.2	324601.2	324601.2	3C(57.0214)		
sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	93	Homo sapiens OX=9606	Protein S100-A8 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	28177.398	28177.398	28177.398	6C(57.0214)		
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens OX=9606	ADP/ATP translocase 2 	1:Experimental evidence at protein level	1.0000	0.9990	11	3	11	37	18	37	1483557.9	132515.4	1483557.9	N-term(42.0106),5C(57.0214)		
sp|P05165|PCCA_HUMAN	P05165	PCCA_HUMAN	PCCA	728	Homo sapiens OX=9606	Propionyl-CoA carboxylase alpha chain, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	52505.004	52505.004	52505.004	2M(15.9949)		
sp|P05198|IF2A_HUMAN	P05198	IF2A_HUMAN	EIF2S1	315	Homo sapiens OX=9606	Eukaryotic translation initiation factor 2 subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	73216.65	73216.65	73216.65			
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens OX=9606	60S acidic ribosomal protein P0 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	7	0	7	334498.84	0	334498.84	1C(57.0214)		
sp|P05455|LA_HUMAN	P05455	LA_HUMAN	SSB	408	Homo sapiens OX=9606	Lupus La protein 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	15	15	15	136589.0	136589.0	136589.0	8M(15.9949),6M(15.9949),9M(15.9949)		
sp|P05556|ITB1_HUMAN	P05556	ITB1_HUMAN	ITGB1	798	Homo sapiens OX=9606	Integrin beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	9	4	9	107044.55	107044.55	107044.55	3M(15.9949),10M(15.9949), 7M(15.9949)		
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens OX=9606	Keratin, type I cytoskeletal 18 	1:Experimental evidence at protein level	1.0000	0.9990	18	16	17	71	52	64	6192240.0	1369377.8	2789209.5	7M(15.9949),9M(15.9949)		
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens OX=9606	Keratin, type II cytoskeletal 8 	1:Experimental evidence at protein level	1.0000	0.9990	36	25	29	175	106	129	7649637.5	2887620.0	3907490.8	5M(15.9949), 8M(15.9949),8M(15.9949),5M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),6M(15.9949),6M(15.9949),3M(15.9949),3M(15.9949),3M(15.9949),8M(15.9949),6M(15.9949),8M(15.9949),8M(15.9949),4M(15.9949)		
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens OX=9606	Gelsolin 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	14	14	14	220219.98	220219.98	220219.98			
sp|P06493|CDK1_HUMAN	P06493	CDK1_HUMAN	CDK1	297	Homo sapiens OX=9606	Cyclin-dependent kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	2	3	1	3	48145.656	25655.031	48145.656			
sp|P06576|ATPB_HUMAN	P06576	ATPB_HUMAN	ATP5F1B	529	Homo sapiens OX=9606	ATP synthase subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	40	40	40	468832.06	468832.06	468832.06	2M(15.9949),8M(15.9949),4M(15.9949)		
sp|P06702|S10A9_HUMAN	P06702	S10A9_HUMAN	S100A9	114	Homo sapiens OX=9606	Protein S100-A9 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	3	3	3	72289.53	72289.53	72289.53			
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens OX=9606	Protein S100-A6 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	9	8	9	1178941.4	1178941.4	1178941.4	2M(15.9949)		
sp|P06731|CEAM5_HUMAN	P06731	CEAM5_HUMAN	CEACAM5	702	Homo sapiens OX=9606	Carcinoembryonic antigen-related cell adhesion molecule 5 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	13	6	13	241568.03	198690.66	241568.03	1C(57.0214)		
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens OX=9606	Alpha-enolase 	1:Experimental evidence at protein level	1.0000	0.9990	15	15	15	31	31	31	1507014.4	1507014.4	1507014.4	N-term(42.0106),10M(15.9949),2M(15.9949), 5M(15.9949),5M(15.9949),2C(57.0214), 4C(57.0214)		
sp|P06744|G6PI_HUMAN	P06744	G6PI_HUMAN	GPI	558	Homo sapiens OX=9606	Glucose-6-phosphate isomerase 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	10	10	10	667407.8	667407.8	667407.8	1M(15.9949),N-term(42.0106),8M(15.9949)		
sp|P06748|NPM_HUMAN	P06748	NPM_HUMAN	NPM1	294	Homo sapiens OX=9606	Nucleophosmin 	1:Experimental evidence at protein level	1.0000	0.9990	6	5	6	11	9	11	338631.06	338631.06	338631.06	1M(15.9949)		
sp|P06753|TPM3_HUMAN	P06753	TPM3_HUMAN	TPM3	285	Homo sapiens OX=9606	Tropomyosin alpha-3 chain 	1:Experimental evidence at protein level	1.0000	0.9990	6	1	1	24	2	2	598491.4	211852.7	211852.7			
sp|P07148|FABPL_HUMAN	P07148	FABPL_HUMAN	FABP1	127	Homo sapiens OX=9606	Fatty acid-binding protein, liver 	1:Experimental evidence at protein level	1.0000	0.9988	2	2	2	3	3	3	93534.14	93534.14	93534.14			
sp|P07195|LDHB_HUMAN	P07195	LDHB_HUMAN	LDHB	334	Homo sapiens OX=9606	L-lactate dehydrogenase B chain 	1:Experimental evidence at protein level	1.0000	0.9990	8	7	7	19	9	9	759912.9	370059.9	370059.9	7M(15.9949),5M(15.9949)		
sp|P07237|PDIA1_HUMAN	P07237	PDIA1_HUMAN	P4HB	508	Homo sapiens OX=9606	Protein disulfide-isomerase 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	24	24	24	837065.75	837065.75	837065.75	8M(15.9949),1M(15.9949)		
sp|P07305|H10_HUMAN	P07305	H10_HUMAN	H1-0	194	Homo sapiens OX=9606	Histone H1.0 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	18	18	18	326977.62	326977.62	326977.62	N-term(42.0106)		
sp|P07339|CATD_HUMAN	P07339	CATD_HUMAN	CTSD	412	Homo sapiens OX=9606	Cathepsin D 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	121117.28	121117.28	121117.28			
sp|P07355|ANXA2_HUMAN	P07355	ANXA2_HUMAN	ANXA2	339	Homo sapiens OX=9606	Annexin A2 	1:Experimental evidence at protein level	1.0000	0.9990	15	1	15	48	9	48	2547180.0	835627.75	2547180.0	8C(57.0214), N-term(42.0106),5M(15.9949),14M(15.9949),14M(15.9949),2M(15.9949),5M(15.9949),3M(15.9949)		
sp|P07384|CAN1_HUMAN	P07384	CAN1_HUMAN	CAPN1	714	Homo sapiens OX=9606	Calpain-1 catalytic subunit 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	14	14	14	112873.61	112873.61	112873.61	7M(15.9949),1M(15.9949)		
sp|P07437|TBB5_HUMAN	P07437	TBB5_HUMAN	TUBB	444	Homo sapiens OX=9606	Tubulin beta chain 	1:Experimental evidence at protein level	1.0000	0.9990	12	1	1	76	6	6	1660382.6	429365.28	429365.28			
sp|P07585|PGS2_HUMAN	P07585	PGS2_HUMAN	DCN	359	Homo sapiens OX=9606	Decorin 	1:Experimental evidence at protein level	1.0000	0.9980	2	2	2	5	5	5	17819.09	17819.09	17819.09	12M(15.9949)		
