Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins
sp|O95292|VAPB_HUMAN	O95292	VAPB_HUMAN	VAPB	243	Homo sapiens OX=9606	Vesicle-associated membrane protein-associated protein B/C 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	23936.738	23936.738	23936.738			
sp|O95299|NDUAA_HUMAN	O95299	NDUAA_HUMAN	NDUFA10	355	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	19854.055	19854.055	19854.055	1C(57.0214)		
sp|O95336|6PGL_HUMAN	O95336	6PGL_HUMAN	PGLS	258	Homo sapiens OX=9606	6-phosphogluconolactonase 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	49924.58	49924.58	49924.58			
sp|O95347|SMC2_HUMAN	O95347	SMC2_HUMAN	SMC2	1197	Homo sapiens OX=9606	Structural maintenance of chromosomes protein 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	23137.254	23137.254	23137.254	2M(15.9949)		
sp|O95373|IPO7_HUMAN	O95373	IPO7_HUMAN	IPO7	1038	Homo sapiens OX=9606	Importin-7 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	5	5	5	54072.168	54072.168	54072.168			
sp|O95433|AHSA1_HUMAN	O95433	AHSA1_HUMAN	AHSA1	338	Homo sapiens OX=9606	Activator of 90 kDa heat shock protein ATPase homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	37518.32	37518.32	37518.32	3M(15.9949)		
sp|O95571|ETHE1_HUMAN	O95571	ETHE1_HUMAN	ETHE1	254	Homo sapiens OX=9606	Persulfide dioxygenase ETHE1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	4	4	4	55881.12	55881.12	55881.12	5C(57.0214)		
sp|O95758|PTBP3_HUMAN	O95758	PTBP3_HUMAN	PTBP3	552	Homo sapiens OX=9606	Polypyrimidine tract-binding protein 3 	1:Experimental evidence at protein level	1.0000	0.9974	1	1	1	1	1	1	18001.846	18001.846	18001.846			
sp|O95782|AP2A1_HUMAN	O95782	AP2A1_HUMAN	AP2A1	977	Homo sapiens OX=9606	AP-2 complex subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	39909.176	39909.176	39909.176	2M(15.9949),9M(15.9949)		
sp|O95793|STAU1_HUMAN	O95793	STAU1_HUMAN	STAU1	577	Homo sapiens OX=9606	Double-stranded RNA-binding protein Staufen homolog 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	7	7	7	61333.99	61333.99	61333.99			
sp|O95831|AIFM1_HUMAN	O95831	AIFM1_HUMAN	AIFM1	613	Homo sapiens OX=9606	Apoptosis-inducing factor 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	5	5	5	36624.855	36624.855	36624.855			
sp|O95861|BPNT1_HUMAN	O95861	BPNT1_HUMAN	BPNT1	308	Homo sapiens OX=9606	3'(2'),5'-bisphosphate nucleotidase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	69737.54	69737.54	69737.54	4M(15.9949), 7C(57.0214),8M(15.9949), N-term(42.0106)		
sp|O95865|DDAH2_HUMAN	O95865	DDAH2_HUMAN	DDAH2	285	Homo sapiens OX=9606	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 	1:Experimental evidence at protein level	1.0000	0.9990	2	1	1	2	1	1	46111.805	32754.225	32754.225			
sp|O95870|ABHGA_HUMAN	O95870	ABHGA_HUMAN	ABHD16A	558	Homo sapiens OX=9606	Phosphatidylserine lipase ABHD16A 	1:Experimental evidence at protein level	1.0000	0.9984	1	1	1	2	2	2	12421.094	12421.094	12421.094	3M(15.9949)		
sp|O95994|AGR2_HUMAN	O95994	AGR2_HUMAN	AGR2	175	Homo sapiens OX=9606	Anterior gradient protein 2 homolog 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	5	6	182017.05	170138.11	182017.05	2M(15.9949)		
sp|O96000|NDUBA_HUMAN	O96000	NDUBA_HUMAN	NDUFB10	172	Homo sapiens OX=9606	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	48594.098	48594.098	48594.098	9C(57.0214),9M(15.9949)		
sp|P00326|ADH1G_HUMAN	P00326	ADH1G_HUMAN	ADH1C	375	Homo sapiens OX=9606	Alcohol dehydrogenase 1C 	1:Experimental evidence at protein level	1.0000	0.9990	7	2	7	15	6	15	179782.88	41002.996	179782.88	9C(57.0214)		
sp|P00338|LDHA_HUMAN	P00338	LDHA_HUMAN	LDHA	332	Homo sapiens OX=9606	L-lactate dehydrogenase A chain 	1:Experimental evidence at protein level	1.0000	0.9990	9	7	9	23	14	23	2069307.6	1257072.1	2069307.6	6C(57.0214),8M(15.9949)		
sp|P00352|AL1A1_HUMAN	P00352	AL1A1_HUMAN	ALDH1A1	501	Homo sapiens OX=9606	Retinal dehydrogenase 1 	1:Experimental evidence at protein level	1.0000	0.9985	3	2	2	4	3	3	144086.19	54080.53	54080.53			
sp|P00367|DHE3_HUMAN	P00367	DHE3_HUMAN	GLUD1	558	Homo sapiens OX=9606	Glutamate dehydrogenase 1, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	1	5	6	1	6	176771.89	15174.114	176771.89	6M(15.9949),4M(15.9949),1M(15.9949)		
sp|P00390|GSHR_HUMAN	P00390	GSHR_HUMAN	GSR	522	Homo sapiens OX=9606	Glutathione reductase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	4	4	4	54418.797	54418.797	54418.797			
sp|P00403|COX2_HUMAN	P00403	COX2_HUMAN	MT-CO2	227	Homo sapiens OX=9606	Cytochrome c oxidase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	8	8	8	59400.19	59400.19	59400.19			
sp|P00505|AATM_HUMAN	P00505	AATM_HUMAN	GOT2	430	Homo sapiens OX=9606	Aspartate aminotransferase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	12	12	12	26	26	26	533169.75	533169.75	533169.75	4M(15.9949),2M(15.9949),6M(15.9949), 8C(57.0214),6M(15.9949),1M(15.9949)		
sp|P00558|PGK1_HUMAN	P00558	PGK1_HUMAN	PGK1	417	Homo sapiens OX=9606	Phosphoglycerate kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	16	13	16	42	33	42	804805.9	779668.9	804805.9	3M(15.9949),14C(57.0214), 15C(57.0214), 2C(57.0214),6M(15.9949),7M(15.9949),2C(57.0214),5M(15.9949),5M(15.9949),7M(15.9949),3M(15.9949)		
sp|P00738|HPT_HUMAN	P00738	HPT_HUMAN	HP	406	Homo sapiens OX=9606	Haptoglobin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	4	4	4	53265.53	53265.53	53265.53			
sp|P00915|CAH1_HUMAN	P00915	CAH1_HUMAN	CA1	261	Homo sapiens OX=9606	Carbonic anhydrase 1 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	4	4	4	70561.64	70561.64	70561.64			
sp|P00918|CAH2_HUMAN	P00918	CAH2_HUMAN	CA2	260	Homo sapiens OX=9606	Carbonic anhydrase 2 	1:Experimental evidence at protein level	1.0000	0.9989	2	2	2	6	6	6	27672.691	27672.691	27672.691			
sp|P00966|ASSY_HUMAN	P00966	ASSY_HUMAN	ASS1	412	Homo sapiens OX=9606	Argininosuccinate synthase 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	6	6	6	137103.58	137103.58	137103.58			
sp|P01009|A1AT_HUMAN	P01009	A1AT_HUMAN	SERPINA1	418	Homo sapiens OX=9606	Alpha-1-antitrypsin 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	13	13	13	128951.75	128951.75	128951.75	3M(15.9949), 9C(57.0214)		
sp|P01011|AACT_HUMAN	P01011	AACT_HUMAN	SERPINA3	423	Homo sapiens OX=9606	Alpha-1-antichymotrypsin 	1:Experimental evidence at protein level	1.0000	0.9987	3	3	3	9	9	9	106080.56	106080.56	106080.56			
sp|P01023|A2MG_HUMAN	P01023	A2MG_HUMAN	A2M	1474	Homo sapiens OX=9606	Alpha-2-macroglobulin 	1:Experimental evidence at protein level	1.0000	0.9990	7	6	7	14	13	14	149761.44	149761.44	149761.44	9M(15.9949),5M(15.9949)		
sp|P01024|CO3_HUMAN	P01024	CO3_HUMAN	C3	1663	Homo sapiens OX=9606	Complement C3 	1:Experimental evidence at protein level	1.0000	0.9990	17	17	17	32	32	32	493504.0	493504.0	493504.0	7M(15.9949),5C(57.0214),2C(57.0214)		
sp|P01768|HV330_HUMAN	P01768	HV330_HUMAN	IGHV3-30	117	Homo sapiens OX=9606	Immunoglobulin heavy variable 3-30 	1:Experimental evidence at protein level	1.0000	0.9990	2	0	2	4	0	4	51935.71	0	51935.71	7M(15.9949)		sp|P0DP03|HVC05_HUMAN
sp|P01833|PIGR_HUMAN	P01833	PIGR_HUMAN	PIGR	764	Homo sapiens OX=9606	Polymeric immunoglobulin receptor 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	6	6	6	75366.53	75366.53	75366.53	7C(57.0214),6C(57.0214),5M(15.9949)		
sp|P01859|IGHG2_HUMAN	P01859	IGHG2_HUMAN	IGHG2	326	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 2 	1:Experimental evidence at protein level	1.0000	0.9990	9	0	2	68	0	15	1764147.8	0	524708.44	11C(57.0214)		
sp|P01860|IGHG3_HUMAN	P01860	IGHG3_HUMAN	IGHG3	377	Homo sapiens OX=9606	Immunoglobulin heavy constant gamma 3 	1:Experimental evidence at protein level	1.0000	0.9990	12	2	12	72	12	72	1764562.0	185972.0	1764562.0	11C(57.0214),7C(57.0214),4M(15.9949),14M(15.9949),14M(15.9949),6C(57.0214),10C(57.0214),2C(57.0214), 8C(57.0214),10C(57.0214),10C(57.0214)		
sp|P01871|IGHM_HUMAN	P01871	IGHM_HUMAN	IGHM	453	Homo sapiens OX=9606	Immunoglobulin heavy constant mu 	1:Experimental evidence at protein level	1.0000	0.9990	6	1	6	18	2	18	123863.516	10700.972	123863.516	3C(57.0214),7M(15.9949)		
sp|P01876|IGHA1_HUMAN	P01876	IGHA1_HUMAN	IGHA1	353	Homo sapiens OX=9606	Immunoglobulin heavy constant alpha 1 	1:Experimental evidence at protein level	1.0000	0.9990	9	3	9	32	8	32	1255181.4	618553.94	1255181.4	4C(57.0214)		
sp|P01889|HLAB_HUMAN	P01889	HLAB_HUMAN	HLA-B	362	Homo sapiens OX=9606	HLA class I histocompatibility antigen, B alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	2	7	4	4	158174.16	58866.387	58866.387	1M(15.9949), 4C(57.0214)		
sp|P01911|DRB1_HUMAN	P01911	DRB1_HUMAN	HLA-DRB1	266	Homo sapiens OX=9606	HLA class II histocompatibility antigen, DRB1 beta chain 	1:Experimental evidence at protein level	1.0000	0.9985	2	0	2	3	0	3	16626.992	0	16626.992			
sp|P02042|HBD_HUMAN	P02042	HBD_HUMAN	HBD	147	Homo sapiens OX=9606	Hemoglobin subunit delta 	1:Experimental evidence at protein level	1.0000	0.9990	11	3	3	31	8	8	1372294.5	163309.66	163309.66	6M(15.9949)		
sp|P02452|CO1A1_HUMAN	P02452	CO1A1_HUMAN	COL1A1	1464	Homo sapiens OX=9606	Collagen alpha-1(I) chain 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	17	17	17	351706.1	351706.1	351706.1	11M(15.9949)		
sp|P02462|CO4A1_HUMAN	P02462	CO4A1_HUMAN	COL4A1	1669	Homo sapiens OX=9606	Collagen alpha-1(IV) chain 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	6	3	6	145514.7	24938.193	145514.7	10C(57.0214),12C(57.0214),7C(57.0214)		
sp|P02533|K1C14_HUMAN	P02533	K1C14_HUMAN	KRT14	472	Homo sapiens OX=9606	Keratin, type I cytoskeletal 14 	1:Experimental evidence at protein level	1.0000	0.9990	22	3	13	103	12	39	1.1801317E7	982642.25	1875187.4	5M(15.9949)		
sp|P02538|K2C6A_HUMAN	P02538	K2C6A_HUMAN	KRT6A	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6A 	1:Experimental evidence at protein level	1.0000	0.9990	34	2	19	125	4	39	9115614.0	274436.22	763878.3	N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106),N-term(42.0106),2M(15.9949)		
sp|P02545|LMNA_HUMAN	P02545	LMNA_HUMAN	LMNA	664	Homo sapiens OX=9606	Prelamin-A/C 	1:Experimental evidence at protein level	1.0000	0.9990	33	31	33	103	96	103	1692680.8	1692680.8	1692680.8	4M(15.9949),4M(15.9949),7M(15.9949),6M(15.9949),13M(15.9949),13M(15.9949)		
sp|P02647|APOA1_HUMAN	P02647	APOA1_HUMAN	APOA1	267	Homo sapiens OX=9606	Apolipoprotein A-I 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	17	17	17	352524.75	352524.75	352524.75	8M(15.9949),5M(15.9949)		
sp|P02649|APOE_HUMAN	P02649	APOE_HUMAN	APOE	317	Homo sapiens OX=9606	Apolipoprotein E 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	51842.203	51842.203	51842.203			
sp|P02671|FIBA_HUMAN	P02671	FIBA_HUMAN	FGA	866	Homo sapiens OX=9606	Fibrinogen alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	17	17	17	225392.06	225392.06	225392.06	5M(15.9949), 8M(15.9949),1M(15.9949)		
sp|P02675|FIBB_HUMAN	P02675	FIBB_HUMAN	FGB	491	Homo sapiens OX=9606	Fibrinogen beta chain 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	20	20	20	107258.25	107258.25	107258.25	2C(57.0214),3C(57.0214), 7C(57.0214),12C(57.0214), 9M(15.9949)		
sp|P02679|FIBG_HUMAN	P02679	FIBG_HUMAN	FGG	453	Homo sapiens OX=9606	Fibrinogen gamma chain 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	12	12	12	182978.45	182978.45	182978.45	12C(57.0214), 8C(57.0214),8M(15.9949),3C(57.0214), 4C(57.0214)		
sp|P02743|SAMP_HUMAN	P02743	SAMP_HUMAN	APCS	223	Homo sapiens OX=9606	Serum amyloid P-component 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	2	2	2	21113.42	21113.42	21113.42			
sp|P02747|C1QC_HUMAN	P02747	C1QC_HUMAN	C1QC	245	Homo sapiens OX=9606	Complement C1q subcomponent subunit C 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	1	1	1	8708.402	8708.402	8708.402			
sp|P02751|FINC_HUMAN	P02751	FINC_HUMAN	FN1	2477	Homo sapiens OX=9606	Fibronectin 	1:Experimental evidence at protein level	1.0000	0.9990	10	10	10	26	26	26	200699.0	200699.0	200699.0	9M(15.9949),5C(57.0214)		
sp|P02768|ALBU_HUMAN	P02768	ALBU_HUMAN	ALB	609	Homo sapiens OX=9606	Albumin 	1:Experimental evidence at protein level	1.0000	0.9990	46	46	46	225	225	225	6800965.0	6800965.0	6800965.0	8C(57.0214),11C(57.0214), 2C(57.0214),3C(57.0214),10C(57.0214), 9C(57.0214),10C(57.0214), 6M(15.9949), 9C(57.0214),4C(57.0214), 5C(57.0214),8C(57.0214), 9C(57.0214),8C(57.0214), 9C(57.0214),3C(57.0214),2C(57.0214), 3C(57.0214),12M(15.9949), 3C(57.0214),10C(57.0214), 1C(57.0214), 2C(57.0214),10C(57.0214), 1C(57.0214), 2C(57.0214),1C(57.0214), 2C(57.0214),6C(57.0214), 7C(57.0214),3C(57.0214),3M(15.9949),7C(57.0214),7C(57.0214),7C(57.0214),5C(57.0214),2C(57.0214),4C(57.0214),4C(57.0214),9M(15.9949),10C(57.0214), 9M(15.9949),10C(57.0214), 9M(15.9949)		
sp|P02786|TFR1_HUMAN	P02786	TFR1_HUMAN	TFRC	760	Homo sapiens OX=9606	Transferrin receptor protein 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	63270.742	63270.742	63270.742			
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens OX=9606	Serotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	16	16	16	30	30	30	216325.47	216325.47	216325.47	12C(57.0214),9C(57.0214),6C(57.0214),12C(57.0214), 4C(57.0214),2C(57.0214),2C(57.0214),2C(57.0214),6M(15.9949),7M(15.9949),12C(57.0214), 3C(57.0214)		
sp|P02788|TRFL_HUMAN	P02788	TRFL_HUMAN	LTF	710	Homo sapiens OX=9606	Lactotransferrin 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	5	5	5	40028.133	40028.133	40028.133	5C(57.0214)		
sp|P02790|HEMO_HUMAN	P02790	HEMO_HUMAN	HPX	462	Homo sapiens OX=9606	Hemopexin 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	3	3	3	58486.53	58486.53	58486.53	4M(15.9949), 6C(57.0214)		
sp|P04040|CATA_HUMAN	P04040	CATA_HUMAN	CAT	527	Homo sapiens OX=9606	Catalase 	1:Experimental evidence at protein level	1.0000	0.9990	8	8	8	28	28	28	143607.14	143607.14	143607.14			
sp|P04075|ALDOA_HUMAN	P04075	ALDOA_HUMAN	ALDOA	364	Homo sapiens OX=9606	Fructose-bisphosphate aldolase A 	1:Experimental evidence at protein level	1.0000	0.9990	18	17	18	54	48	54	1525511.0	1525511.0	1525511.0	8C(57.0214)		
sp|P04080|CYTB_HUMAN	P04080	CYTB_HUMAN	CSTB	98	Homo sapiens OX=9606	Cystatin-B 	1:Experimental evidence at protein level	1.0000	0.9990	1	1	1	3	3	3	33922.375	33922.375	33922.375			
sp|P04083|ANXA1_HUMAN	P04083	ANXA1_HUMAN	ANXA1	346	Homo sapiens OX=9606	Annexin A1 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	11	11	11	141163.17	141163.17	141163.17			
sp|P04179|SODM_HUMAN	P04179	SODM_HUMAN	SOD2	222	Homo sapiens OX=9606	Superoxide dismutase [Mn], mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	10	10	10	94514.06	94514.06	94514.06	8C(57.0214)		
sp|P04259|K2C6B_HUMAN	P04259	K2C6B_HUMAN	KRT6B	564	Homo sapiens OX=9606	Keratin, type II cytoskeletal 6B 	1:Experimental evidence at protein level	1.0000	0.9990	32	2	3	130	4	7	1.2107175E7	156492.4	408240.25			
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	Homo sapiens OX=9606	Keratin, type II cytoskeletal 1 	1:Experimental evidence at protein level	1.0000	0.9990	69	55	69	364	240	364	1.9772412E7	1.8077182E7	1.9772412E7	9M(15.9949),6M(15.9949),9M(15.9949),7M(15.9949),N-term(42.0106),N-term(42.0106),N-term(42.0106),6M(15.9949),2M(15.9949),2M(15.9949), 5M(15.9949),5M(15.9949),10M(15.9949)		
sp|P04406|G3P_HUMAN	P04406	G3P_HUMAN	GAPDH	335	Homo sapiens OX=9606	Glyceraldehyde-3-phosphate dehydrogenase 	1:Experimental evidence at protein level	1.0000	0.9990	13	11	13	63	58	63	2998200.0	2261872.0	2998200.0	8M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),8M(15.9949),8M(15.9949),5M(15.9949),5M(15.9949), 8M(15.9949),13C(57.0214),4M(15.9949),11C(57.0214), 7C(57.0214)		
sp|P04424|ARLY_HUMAN	P04424	ARLY_HUMAN	ASL	464	Homo sapiens OX=9606	Argininosuccinate lyase 	1:Experimental evidence at protein level	1.0000	0.9989	1	1	1	1	1	1	12448.543	12448.543	12448.543			
sp|P04439|HLAA_HUMAN	P04439	HLAA_HUMAN	HLA-A	365	Homo sapiens OX=9606	HLA class I histocompatibility antigen, A alpha chain 	1:Experimental evidence at protein level	1.0000	0.9990	4	1	4	12	3	12	172217.6	46266.438	172217.6	7M(15.9949)		
sp|P04632|CPNS1_HUMAN	P04632	CPNS1_HUMAN	CAPNS1	268	Homo sapiens OX=9606	Calpain small subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	6	5	6	64448.797	36299.81	64448.797	2M(15.9949), 6M(15.9949)		
sp|P04792|HSPB1_HUMAN	P04792	HSPB1_HUMAN	HSPB1	205	Homo sapiens OX=9606	Heat shock protein beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	2	2	2	28289.453	28289.453	28289.453			
sp|P04843|RPN1_HUMAN	P04843	RPN1_HUMAN	RPN1	607	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	7	7	7	21	21	21	187090.03	187090.03	187090.03			
sp|P04844|RPN2_HUMAN	P04844	RPN2_HUMAN	RPN2	631	Homo sapiens OX=9606	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	184863.53	184863.53	184863.53			
sp|P05023|AT1A1_HUMAN	P05023	AT1A1_HUMAN	ATP1A1	1023	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit alpha-1 	1:Experimental evidence at protein level	1.0000	0.9990	20	9	20	64	29	64	386172.5	309931.1	386172.5	8M(15.9949),3M(15.9949),3M(15.9949),8M(15.9949),2M(15.9949),7C(57.0214),7M(15.9949),13M(15.9949)		
sp|P05026|AT1B1_HUMAN	P05026	AT1B1_HUMAN	ATP1B1	303	Homo sapiens OX=9606	Sodium/potassium-transporting ATPase subunit beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	8	8	8	145917.77	145917.77	145917.77	5C(57.0214),10C(57.0214)		
sp|P05089|ARGI1_HUMAN	P05089	ARGI1_HUMAN	ARG1	322	Homo sapiens OX=9606	Arginase-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	8	8	8	107869.66	107869.66	107869.66	4M(15.9949)		
sp|P05091|ALDH2_HUMAN	P05091	ALDH2_HUMAN	ALDH2	517	Homo sapiens OX=9606	Aldehyde dehydrogenase, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	8	9	25	24	25	325519.78	289070.16	325519.78	13M(15.9949),3C(57.0214)		
sp|P05109|S10A8_HUMAN	P05109	S10A8_HUMAN	S100A8	93	Homo sapiens OX=9606	Protein S100-A8 	1:Experimental evidence at protein level	1.0000	0.9990	2	2	2	6	6	6	80045.97	80045.97	80045.97	6C(57.0214)		
sp|P05141|ADT2_HUMAN	P05141	ADT2_HUMAN	SLC25A5	298	Homo sapiens OX=9606	ADP/ATP translocase 2 	1:Experimental evidence at protein level	1.0000	0.9990	9	3	9	27	10	27	972371.44	118824.47	972371.44	N-term(42.0106)		
sp|P05165|PCCA_HUMAN	P05165	PCCA_HUMAN	PCCA	728	Homo sapiens OX=9606	Propionyl-CoA carboxylase alpha chain, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	4	4	4	82595.95	82595.95	82595.95	1M(15.9949),2M(15.9949),7M(15.9949)		
sp|P05198|IF2A_HUMAN	P05198	IF2A_HUMAN	EIF2S1	315	Homo sapiens OX=9606	Eukaryotic translation initiation factor 2 subunit 1 	1:Experimental evidence at protein level	1.0000	0.9990	4	4	4	9	9	9	246279.05	246279.05	246279.05	7M(15.9949),3M(15.9949)		
sp|P05388|RLA0_HUMAN	P05388	RLA0_HUMAN	RPLP0	317	Homo sapiens OX=9606	60S acidic ribosomal protein P0 	1:Experimental evidence at protein level	1.0000	0.9990	3	0	3	6	0	6	348397.44	0	348397.44	1C(57.0214)		
sp|P05455|LA_HUMAN	P05455	LA_HUMAN	SSB	408	Homo sapiens OX=9606	Lupus La protein 	1:Experimental evidence at protein level	1.0000	0.9990	5	5	5	9	9	9	119067.62	119067.62	119067.62	4M(15.9949),6M(15.9949)		
sp|P05556|ITB1_HUMAN	P05556	ITB1_HUMAN	ITGB1	798	Homo sapiens OX=9606	Integrin beta-1 	1:Experimental evidence at protein level	1.0000	0.9990	4	3	4	11	9	11	132809.12	124933.86	132809.12	3M(15.9949),10M(15.9949), 7M(15.9949)		
sp|P05783|K1C18_HUMAN	P05783	K1C18_HUMAN	KRT18	430	Homo sapiens OX=9606	Keratin, type I cytoskeletal 18 	1:Experimental evidence at protein level	1.0000	0.9990	19	16	18	82	61	72	4667083.0	1370233.2	2053577.8	7M(15.9949),12M(15.9949),9M(15.9949)		
sp|P05787|K2C8_HUMAN	P05787	K2C8_HUMAN	KRT8	483	Homo sapiens OX=9606	Keratin, type II cytoskeletal 8 	1:Experimental evidence at protein level	1.0000	0.9990	39	27	32	213	134	156	7523885.0	2553202.0	3600086.8	8M(15.9949),4M(15.9949),6M(15.9949),6M(15.9949),8M(15.9949),8M(15.9949),7M(15.9949),7M(15.9949),3M(15.9949),3M(15.9949),3M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949),5M(15.9949), 8M(15.9949),5M(15.9949), 8M(15.9949),8M(15.9949),5M(15.9949)		
sp|P06396|GELS_HUMAN	P06396	GELS_HUMAN	GSN	782	Homo sapiens OX=9606	Gelsolin 	1:Experimental evidence at protein level	1.0000	0.9990	6	6	6	10	10	10	284199.0	284199.0	284199.0			
sp|P06493|CDK1_HUMAN	P06493	CDK1_HUMAN	CDK1	297	Homo sapiens OX=9606	Cyclin-dependent kinase 1 	1:Experimental evidence at protein level	1.0000	0.9990	3	2	3	8	6	8	90133.26	46952.344	90133.26			
sp|P06576|ATPB_HUMAN	P06576	ATPB_HUMAN	ATP5F1B	529	Homo sapiens OX=9606	ATP synthase subunit beta, mitochondrial 	1:Experimental evidence at protein level	1.0000	0.9990	9	9	9	39	39	39	542478.9	542478.9	542478.9	4M(15.9949),4M(15.9949),8M(15.9949),2M(15.9949)		
sp|P06702|S10A9_HUMAN	P06702	S10A9_HUMAN	S100A9	114	Homo sapiens OX=9606	Protein S100-A9 	1:Experimental evidence at protein level	1.0000	0.9990	3	3	3	6	6	6	179296.52	179296.52	179296.52			
sp|P06703|S10A6_HUMAN	P06703	S10A6_HUMAN	S100A6	90	Homo sapiens OX=9606	Protein S100-A6 	1:Experimental evidence at protein level	1.0000	0.9990	5	4	5	15	12	15	1314445.9	1290633.5	1314445.9	2M(15.9949),2M(15.9949)		
sp|P06731|CEAM5_HUMAN	P06731	CEAM5_HUMAN	CEACAM5	702	Homo sapiens OX=9606	Carcinoembryonic antigen-related cell adhesion molecule 5 	1:Experimental evidence at protein level	1.0000	0.9990	4	2	4	16	9	16	325336.25	229151.67	325336.25	1C(57.0214)		
sp|P06733|ENOA_HUMAN	P06733	ENOA_HUMAN	ENO1	434	Homo sapiens OX=9606	Alpha-enolase 	1:Experimental evidence at protein level	1.0000	0.9990	13	12	13	30	28	30	1162319.2	1162319.2	1162319.2	2C(57.0214), 4C(57.0214),14C(57.0214),2M(15.9949), 5M(15.9949),10M(15.9949),10M(15.9949),5M(15.9949), 8M(15.9949)		
